id,audio_path,transcript,accuracy,accuracy_5scale,rejected_label,label_num,rejected_label_num
30680140,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680140.WAV,I KNOW IT ALL,8,Good,Excellent,4,5
30680162,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680162.WAV,GET ON WITH YOUR BREAKFAST,8,Good,Average,4,3
30830001,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830001.WAV,TELL ME WHAT YOU WANT ME TO DO,8,Good,Average,4,3
30830004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830004.WAV,SHE KNOWS I WOULD,9,Excellent,Average,5,3
30830013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830013.WAV,AND PEOPLE WERE BEGINNING TO SAY ITS OF YOU,8,Good,Excellent,4,5
30830021,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830021.WAV,AND HOW ARE THINGS GOING ON HAIR NOW,8,Good,Average,4,3
30830030,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830030.WAV,WE KNOW THAT WELL,8,Good,Average,4,3
30830033,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830033.WAV,I WANTS WORK AND ITS IS MY RIGHT,8,Good,Average,4,3
30830043,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830043.WAV,I DO NOT KNOW HIM,8,Good,Average,4,3
30830069,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830069.WAV,YES I KNOW YOU LOVE ME,9,Excellent,Good,5,4
30830074,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830074.WAV,HOW HAPPY YOU BOTH LOOK,9,Excellent,Good,5,4
30830093,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830093.WAV,SHE WORD NOT SAY WHAT,8,Good,Average,4,3
30830094,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830094.WAV,IT ME ALL BE OVER,9,Excellent,Good,5,4
30830102,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830102.WAV,SHE WILL KNOW WHAT'S I WANT,9,Excellent,Good,5,4
30830116,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830116.WAV,LET US GO IN TO IT,8,Good,Average,4,3
30830118,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830118.WAV,THEN HE TURNED BACK AND LOOKED AT HER,8,Good,Average,4,3
30830124,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830124.WAV,IN ANY CASE HE IS SURE TO LOVE HAIR BEST,7,Good,Bad,4,2
30830129,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830129.WAV,WHICH DO YOU CARE TO USE,8,Good,Excellent,4,5
30830135,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830135.WAV,AND THERE WE WERE,8,Good,Excellent,4,5
30830147,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830147.WAV,WHAT WERE YOU PARENTS,7,Good,Worst,4,1
30830154,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830154.WAV,STAY WITH MY MOTHER,8,Good,Excellent,4,5
30830169,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830169.WAV,HE WILL HELP YOU,8,Good,Excellent,4,5
30880003,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880003.WAV,THEN LET IT STAY THERE,6,Fair,Good,3,4
30880015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880015.WAV,YOU KNOW WELL THAT,8,Good,Average,4,3
30880018,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880018.WAV,I WILL TALK TO THE WATER,8,Good,Bad,4,2
30880019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880019.WAV,I AM GOING TO TRY,8,Good,Average,4,3
30880025,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880025.WAV,HOW WOULD IT BE WITH HIM THEN,8,Good,Average,4,3
30880041,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880041.WAV,THIS WAS THAT THE POOR BOY HAD WANTED TO KNOW,8,Good,Excellent,4,5
30880049,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880049.WAV,THIS IS GETTING INTERESTING,8,Good,Excellent,4,5
30880057,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880057.WAV,YOU HAVE DONE WITH TRAINS,8,Good,Average,4,3
30880058,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880058.WAV,OH I KNOW HOW TO MAKE THEM,8,Good,Excellent,4,5
30880067,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880067.WAV,ALL ARE GUESS THAT IT IS DONE,7,Good,Excellent,4,5
30880086,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880086.WAV,I DO NOT KNOW WHERE,8,Good,Excellent,4,5
30880092,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880092.WAV,SHE PUT IT BACK,8,Good,Excellent,4,5
30880096,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880096.WAV,IT WAS ALL TOO WONDERFUL,8,Good,Average,4,3
30880099,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880099.WAV,NO GETTING OUT OF THAT,7,Good,Average,4,3
30880105,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880105.WAV,SO IT WAS NOW,8,Good,Excellent,4,5
30880123,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880123.WAV,I TURN HIM SEEN IT,9,Excellent,Good,5,4
30880131,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880131.WAV,HELLO THERE WOMAN WOMAN,8,Good,Average,4,3
30880146,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880146.WAV,I ONLY GUESSED IT,8,Good,Average,4,3
30880172,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880172.WAV,DO NOT I KNOW YOU,8,Good,Average,4,3
30880173,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3088/030880173.WAV,THIS ONE RIGHT HERE,8,Good,Average,4,3
32080019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080019.WAV,I SEE HIM THERE,10,Excellent,Average,5,3
32080038,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080038.WAV,DOES SHE WANT TO SEE ME,10,Excellent,Good,5,4
32080043,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080043.WAV,HERE I MAY DO SOMETHING,9,Excellent,Good,5,4
32080056,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080056.WAV,GET UP I SAY,10,Excellent,Good,5,4
32080058,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080058.WAV,WELL WHERE IS HE,8,Good,Average,4,3
32080071,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080071.WAV,I HAVE HAD NO HOLIDAY,10,Excellent,Good,5,4
32080078,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080078.WAV,AND SO THERE WERE TEN OF THEM,10,Excellent,Good,5,4
32080079,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080079.WAV,IT IS GOOD TO BE LOVED AND TO LOVE,8,Good,Average,4,3
32080083,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080083.WAV,BUT THIS IDEA WAS NOT OF TODAY,8,Good,Excellent,4,5
32080088,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080088.WAV,OH THIS IS WONDERFUL,9,Excellent,Good,5,4
32080092,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080092.WAV,THEY WILL SEE THAT YOU ARE NOT THERE,8,Good,Excellent,4,5
32080093,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080093.WAV,WE ARE BOTH TWELVE YEARS OLD,9,Excellent,Good,5,4
32080099,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080099.WAV,TRY YOUR NEW SHOES,8,Good,Excellent,4,5
32080103,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080103.WAV,BUT IT WAS TOO MUCH,9,Excellent,Good,5,4
32080110,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080110.WAV,DO YOU WANT TO KNOW MY WISH,9,Excellent,Good,5,4
32080119,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080119.WAV,SURELY THAT IS NOT TOO LONG TO WAIT,8,Good,Average,4,3
32080132,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080132.WAV,SHE HAS THAT FROM ME,9,Excellent,Average,5,3
32080145,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080145.WAV,HE HAD TO DRINK ON ALL FOURS,9,Excellent,Good,5,4
32080150,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080150.WAV,MY SISTER WILL MISS YOU,9,Excellent,Good,5,4
32080161,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3208/032080161.WAV,THAT I CAN GIVE HIM,9,Excellent,Average,5,3
34230011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230011.WAV,WHY HAD HE TURNED,9,Excellent,Worst,5,1
34230034,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230034.WAV,YES THAT IS SOMETHING,9,Excellent,Good,5,4
34230035,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230035.WAV,THIS IS THE FIRST,9,Excellent,Average,5,3
34230043,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230043.WAV,YOU CAN PUT BUY TRIES,9,Excellent,Average,5,3
34230051,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230051.WAV,HE WAS HAPPY THIS MORNING LIKE A BOY,9,Excellent,Good,5,4
34230058,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230058.WAV,I HAND A SAY WHICH THEN,8,Good,Average,4,3
34230063,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230063.WAV,AND THERE WERE THREE DAYS LIKE THIS,9,Excellent,Good,5,4
34230072,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230072.WAV,THEY WERE LIKE YEARS,8,Good,Excellent,4,5
34230079,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230079.WAV,BUT HE WAS GREAT,8,Good,Average,4,3
34230081,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230081.WAV,I GUESSES YOU HAVE,8,Good,Average,4,3
34230083,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230083.WAV,THERE USE TO BE,8,Good,Average,4,3
34230085,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230085.WAV,NO ONE LOVE ME NOW,10,Excellent,Good,5,4
34230108,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230108.WAV,TO GO ON WITH THE SORRY,8,Good,Average,4,3
34230112,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230112.WAV,GIVE IT HERE I TELL YOU,8,Good,Average,4,3
34230115,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230115.WAV,HE HAD HE ARM ROUND HER,8,Good,Excellent,4,5
34230123,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230123.WAV,AND HERE AM I WAIT TO FOR,8,Good,Excellent,4,5
34230141,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230141.WAV,BUT HE SHE LOOK UP AND IS NOT AFRAID,8,Good,Average,4,3
34230154,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230154.WAV,IT WAS A GREAT DAY THIS,9,Excellent,Average,5,3
34230164,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230164.WAV,THERE WAS NO PLAY FOR HIM NOW,8,Good,Worst,4,1
34230168,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3423/034230168.WAV,BUT GO UP I WILL,8,Good,Bad,4,2
36360016,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360016.WAV,HE LOVED ME YOU SAY,9,Excellent,Average,5,3
36360027,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360027.WAV,BUT I KNOW I KNOW,9,Excellent,Good,5,4
36360029,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360029.WAV,WHY MY YOU NOT COME WITH ME,9,Excellent,Good,5,4
36360032,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360032.WAV,I US ONLY TWENTY THEN,8,Good,Excellent,4,5
36360033,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360033.WAV,WILL YOU COME WITH ME OR WHAT,8,Good,Average,4,3
36360034,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360034.WAV,SHE US AT HOME,9,Excellent,Average,5,3
36360044,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360044.WAV,IT US FROM HER THAT IT HARD ITS BEAST TIE,8,Good,Excellent,4,5
36360055,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360055.WAV,HOW CAN THEY BE RIGHT,9,Excellent,Good,5,4
36360061,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360061.WAV,DO YOU NOT KNOW MY STORY,8,Good,Excellent,4,5
36360062,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360062.WAV,WHY DO YOU NOT GO HOME,8,Good,Excellent,4,5
36360071,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360071.WAV,I WOULD WORK SO HARD TO GET IT DONE,9,Excellent,Good,5,4
36360106,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360106.WAV,YES IT WAS ALL RIGHT THIS TIME,8,Good,Excellent,4,5
36360111,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360111.WAV,WHAT A SWEET SINGER YOU US WHEN YOU FIRST COME,9,Excellent,Average,5,3
36360114,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360114.WAV,WHY THAT'S ALL ONE,9,Excellent,Good,5,4
36360142,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360142.WAV,BUT DO NOT COME TO ME AGAIN,9,Excellent,Average,5,3
36360151,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360151.WAV,I WILL TELL YOU THAT THEY DONE,9,Excellent,Good,5,4
36360154,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360154.WAV,ANY OF IT ON HIM,8,Good,Excellent,4,5
36360160,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360160.WAV,WHERE WHERE THEY TO GO PLEASE,8,Good,Excellent,4,5
36360167,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360167.WAV,I ONLY TELL YOU WHAT I HEAR,8,Good,Average,4,3
36360174,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3636/036360174.WAV,WILL YOU BE SORRY,8,Good,Excellent,4,5
38370004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370004.WAV,I HAVE NO IDEA OF WHAT THIS DONE,8,Good,Bad,4,2
38370013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370013.WAV,YOU MAY DO WHAT YOU LIKE,9,Excellent,Good,5,4
38370019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370019.WAV,SHE DOES ALL THAT WOMAN CAN,9,Excellent,Good,5,4
38370045,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370045.WAV,I AM CUTE WILL IN,7,Good,Average,4,3
38370052,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370052.WAV,YES THAT IS RIGHT,9,Excellent,Good,5,4
38370056,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370056.WAV,SHE WITCHES TO PLEASE YOU,8,Good,Excellent,4,5
38370060,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370060.WAV,WHERE TO FIND HIM,8,Good,Worst,4,1
38370061,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370061.WAV,HAVE SOME BANANAS PLEASE,8,Good,Excellent,4,5
38370068,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370068.WAV,WHY HAVE YOU DONE ALL THIS FOR ME,8,Good,Average,4,3
38370070,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370070.WAV,HE WOULD HAVE NO ROW,9,Excellent,Good,5,4
38370081,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370081.WAV,YOU KNOW WHAT I DO,9,Excellent,Good,5,4
38370097,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370097.WAV,BUT WAS THIS ALL,8,Good,Average,4,3
38370105,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370105.WAV,TAKE IT AND GO,9,Excellent,Good,5,4
38370107,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370107.WAV,WILL YOU LUNCH WITH ME,8,Good,Excellent,4,5
38370128,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370128.WAV,IT IS NOT TO BE DONE,8,Good,Average,4,3
38370142,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370142.WAV,WHAT'S WILL ONLY BE THREE MONTH,8,Good,Excellent,4,5
38370153,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370153.WAV,HE LOOK UP WITH AN IDEA IN HIS EYES,8,Good,Excellent,4,5
38370160,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370160.WAV,YES THAT MAY BE,10,Excellent,Good,5,4
38370167,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370167.WAV,BUT GO ON AND LET ME HEAR YOU,8,Good,Worst,4,1
38370170,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3837/038370170.WAV,TELL ME AFTER WHAT,8,Good,Excellent,4,5
40050015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050015.WAV,I THOUGHT HE WAS A BRILLIANT MAN,10,Excellent,Good,5,4
40050041,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050041.WAV,A CIVIL SUIT AGAINST THE COUNTY IS ALSO A POSSIBILITY,8,Good,Average,4,3
40050060,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050060.WAV,IN SPIRITUAL TERMS IT WAS A PRIVILEGE,8,Good,Average,4,3
40050071,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050071.WAV,THAT'S VERY IMPORTANT TO ME,9,Excellent,Good,5,4
40050094,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050094.WAV,NO NEED TO GIVE THE ANSWERS THEN,8,Good,Excellent,4,5
40050107,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050107.WAV,SECURITY AROUND THE HOTEL IS TIGHT,8,Good,Average,4,3
40050110,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050110.WAV,ALTHOUGH HE HAD ONLY A,8,Good,Excellent,4,5
40050125,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050125.WAV,FINAL RACE OF THE SEASON TODAY,9,Excellent,Good,5,4
40050142,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050142.WAV,WE ARE THE BEGINNING OF NEXT YEAR,8,Good,Excellent,4,5
40050180,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050180.WAV,I LACK THE ABILITY TO GRASP THE CONCEPT OF TIME,8,Good,Average,4,3
40050183,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050183.WAV,I NEED TO BE LOVED,9,Excellent,Good,5,4
40050203,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050203.WAV,I HAVE TO LIVE WITH ME,8,Good,Bad,4,2
40050205,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050205.WAV,BUT THEN YOU COULD BE IN JAIL,9,Excellent,Good,5,4
40050255,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050255.WAV,I WANT TO SEE YOU MAN,9,Excellent,Good,5,4
40050264,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050264.WAV,THAT IS THE LAST TIME,8,Good,Worst,4,1
40050271,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050271.WAV,TOO LATE TO GO TO THE STORE,9,Excellent,Good,5,4
40050281,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050281.WAV,I CAN HELP YOU WITH THE WEIGHT LOSS,8,Good,Average,4,3
40050295,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050295.WAV,WHY ARE YOU GOING TO GET ONE,8,Good,Bad,4,2
40050306,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050306.WAV,I WAS GRATEFUL TO HER,9,Excellent,Good,5,4
40050358,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER4005/040050358.WAV,BECAUSE I CAN KEEP YOU SAFE,8,Good,Average,4,3
51950005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950005.WAV,SHALL I OPEN IT AND COME IN,9,Excellent,Good,5,4
51950011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950011.WAV,ASK HIM TO LOOK IN AND SEE ME,9,Excellent,Good,5,4
51950018,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950018.WAV,THERE WAS A GREAT SURPRISE IN HER FACE ALSO,9,Excellent,Good,5,4
51950025,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950025.WAV,GO AWAY AND LEAVE ME,8,Good,Excellent,4,5
51950032,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950032.WAV,GO AWAY FROM THE TABLE,9,Excellent,Good,5,4
51950033,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950033.WAV,WAS IT IN SIX HOURS THAT THE FRENCH WERE COMING,8,Good,Average,4,3
51950038,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950038.WAV,NO THEY MUST SEE NO CHANGE,9,Excellent,Good,5,4
51950044,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950044.WAV,CAN THIS TALE BE TRUE,9,Excellent,Good,5,4
51950050,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950050.WAV,COME COME THIS WON'T DO,9,Excellent,Average,5,3
51950051,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950051.WAV,YOUR FATHER WAS MY FRIEND,9,Excellent,Average,5,3
51950067,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950067.WAV,THE FIRST DAY OF THE WAKE IS NOTHING TO IT,9,Excellent,Good,5,4
51950075,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950075.WAV,I SHALL GO AND LOOK FOR SOME MONEY,9,Excellent,Good,5,4
51950086,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950086.WAV,WHAT BILLS WILL THAT PAY,10,Excellent,Good,5,4
51950088,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950088.WAV,SHE FOLLOWED AND LOOKED,10,Excellent,Good,5,4
51950096,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950096.WAV,THE MONKEY CAN'T TAKE IT HOME,9,Excellent,Average,5,3
51950138,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950138.WAV,BUT WHO ELSE WAS TO DO IT,9,Excellent,Good,5,4
51950154,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950154.WAV,DO THEY BEGIN TO FORGET US,9,Excellent,Good,5,4
51950163,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5195/051950163.WAV,BUT NOW THEY WERE PARTED,9,Excellent,Average,5,3
