audiofilepath,transcript,phoneme_scores
/path/to/wavs/030880067.wav,ALL ARE GUESS THAT IT IS DONE,ɔ/2.0 l/1.6 ɑ/2.0 ɡ/2.0 ɛ/1.6 s/2.0 ð/2.0 æ/2.0 t/2.0 ɪ/1.6 t/2.0 ɪ/1.6 z/2.0 d/2.0 ə/1.6 n/1.6
/path/to/wavs/030880086.wav,I DO NOT KNOW WHERE,aɪ/2.0 d/2.0 ʊ/1.8 n/2.0 ə/2.0 t/2.0 n/2.0 oʊ/2.0 w/2.0 ɛ/1.0 ɹ/1.0
/path/to/wavs/030880092.wav,SHE PUT IT BACK,ʃ/2.0 i/1.8 p/2.0 ʊ/2.0 t/2.0 ɪ/2.0 t/2.0 b/2.0 æ/2.0 k/2.0
/path/to/wavs/030880096.wav,IT WAS ALL TOO WONDERFUL,ɪ/2.0 t/2.0 w/2.0 ə/2.0 z/1.8 ɔ/2.0 l/2.0 t/2.0 u/2.0 w/2.0 ʌ/1.8 n/1.6 d/2.0 ə/2.0 f/2.0 l/2.0
/path/to/wavs/030880099.wav,NO GETTING OUT OF THAT,n/2.0 oʊ/2.0 ɡ/2.0 ɛ/1.6 t/2.0 ɪ/2.0 ŋ/2.0 aʊ/2.0 t/2.0 ə/2.0 v/1.8 ð/1.8 æ/2.0 t/1.6
/path/to/wavs/030880105.wav,SO IT WAS NOW,s/2.0 oʊ/2.0 ɪ/2.0 t/2.0 w/2.0 ə/2.0 z/1.8 n/2.0 aʊ/2.0
/path/to/wavs/030880123.wav,I TURN HIM SEEN IT,aɪ/2.0 t/2.0 ɚ/2.0 n/2.0 h/2.0 ɪ/2.0 m/2.0 s/2.0 i/2.0 n/2.0 ɪ/2.0 t/2.0
/path/to/wavs/030880131.wav,HELLO THERE WOMAN WOMAN,h/2.0 ə/2.0 l/2.0 oʊ/2.0 ð/2.0 ɛ/2.0 ɹ/2.0 w/2.0 ʊ/2.0 m/2.0 ə/2.0 n/2.0 w/2.0 ʊ/2.0 m/2.0 ə/2.0 n/2.0
/path/to/wavs/030880146.wav,I ONLY GUESSED IT,aɪ/2.0 oʊ/1.2 n/0.8 l/2.0 i/2.0 ɡ/2.0 ɛ/1.8 s/2.0 t/2.0 ɪ/2.0 t/2.0
/path/to/wavs/030880172.wav,DO NOT I KNOW YOU,d/2.0 ʊ/2.0 n/2.0 ə/2.0 t/1.6 aɪ/2.0 n/2.0 oʊ/2.0 j/2.0 u/1.8
/path/to/wavs/030880173.wav,THIS ONE RIGHT HERE,ð/2.0 ɪ/2.0 s/2.0 w/2.0 ə/1.0 n/2.0 ɹ/2.0 aɪ/2.0 t/2.0 h/2.0 ɪ/2.0 ə/2.0
/path/to/wavs/032080019.wav,I SEE HIM THERE,aɪ/2.0 s/2.0 i/2.0 h/2.0 ɪ/2.0 m/2.0 ð/2.0 ɛ/2.0 ɹ/2.0
/path/to/wavs/032080038.wav,DOES SHE WANT TO SEE ME,d/2.0 ə/2.0 z/2.0 ʃ/2.0 i/1.8 w/2.0 ɑ/2.0 n/2.0 t/2.0 t/2.0 u/1.8 s/2.0 i/2.0 m/2.0 i/2.0
/path/to/wavs/032080043.wav,HERE I MAY DO SOMETHING,h/2.0 ɪ/2.0 ə/2.0 aɪ/2.0 m/2.0 eɪ/2.0 d/2.0 ʊ/1.8 s/2.0 ʌ/2.0 m/2.0 θ/1.8 ɪ/2.0 ŋ/2.0
/path/to/wavs/032080056.wav,GET UP I SAY,ɡ/2.0 ɛ/2.0 t/2.0 ə/2.0 p/2.0 aɪ/2.0 s/2.0 eɪ/2.0
/path/to/wavs/032080058.wav,WELL WHERE IS HE,w/2.0 ɛ/1.6 l/2.0 w/2.0 ɛ/2.0 ɹ/2.0 ɪ/2.0 z/1.8 h/2.0 i/1.8
/path/to/wavs/032080071.wav,I HAVE HAD NO HOLIDAY,aɪ/2.0 h/2.0 æ/2.0 v/2.0 h/2.0 æ/2.0 d/2.0 n/2.0 oʊ/2.0 h/2.0 ʌ/2.0 l/2.0 ə/2.0 d/2.0 eɪ/2.0
/path/to/wavs/032080078.wav,AND SO THERE WERE TEN OF THEM,æ/2.0 n/2.0 d/2.0 s/2.0 oʊ/2.0 ð/2.0 ɛ/2.0 ɹ/2.0 w/2.0 ə/2.0 t/2.0 ɛ/2.0 n/2.0 ə/1.8 v/2.0 ð/2.0 ɛ/1.6 m/1.8
/path/to/wavs/032080079.wav,IT IS GOOD TO BE LOVED AND TO LOVE,ɪ/2.0 t/2.0 ɪ/2.0 z/1.8 ɡ/2.0 ʊ/2.0 d/2.0 t/2.0 u/2.0 b/2.0 i/2.0 l/2.0 ə/2.0 v/2.0 d/2.0 æ/2.0 n/2.0 d/1.8 t/2.0 u/2.0 l/2.0 ə/2.0 v/1.8
/path/to/wavs/032080083.wav,BUT THIS IDEA WAS NOT OF TODAY,b/2.0 ə/2.0 t/2.0 ð/2.0 ɪ/2.0 s/2.0 aɪ/2.0 d/2.0 ɪ/2.0 ʌ/2.0 w/2.0 ə/2.0 z/1.8 n/2.0 ə/2.0 t/2.0 ə/1.6 v/1.8 t/2.0 ə/2.0 d/2.0 eɪ/2.0
/path/to/wavs/032080088.wav,OH THIS IS WONDERFUL,oʊ/2.0 ð/2.0 ɪ/2.0 s/2.0 ɪ/2.0 z/1.8 w/2.0 ʌ/1.6 n/2.0 d/2.0 ɚ/2.0 f/2.0 l/2.0
/path/to/wavs/032080092.wav,THEY WILL SEE THAT YOU ARE NOT THERE,ð/2.0 eɪ/2.0 w/2.0 ɪ/2.0 l/1.6 s/2.0 i/2.0 ð/2.0 æ/2.0 t/2.0 j/2.0 u/1.8 ɑ/2.0 ɹ/2.0 n/2.0 ə/2.0 t/2.0 ð/2.0 ɛ/2.0 ɹ/2.0
/path/to/wavs/032080093.wav,WE ARE BOTH TWELVE YEARS OLD,w/2.0 i/2.0 ɑ/2.0 b/2.0 oʊ/2.0 θ/2.0 t/2.0 w/2.0 ɛ/2.0 l/2.0 v/1.8 j/2.0 ɪ/2.0 ə/2.0 ɹ/2.0 z/1.8 oʊ/2.0 l/2.0 d/2.0
/path/to/wavs/032080099.wav,TRY YOUR NEW SHOES,t/2.0 ɹ/2.0 aɪ/2.0 j/2.0 ɔ/2.0 n/2.0 j/2.0 u/2.0 ʃ/2.0 uː/2.0 z/1.6
/path/to/wavs/032080103.wav,BUT IT WAS TOO MUCH,b/2.0 ə/2.0 t/2.0 ɪ/2.0 t/2.0 w/2.0 ə/2.0 z/1.8 t/2.0 u/2.0 m/2.0 ə/2.0 tʃ/2.0
/path/to/wavs/032080110.wav,DO YOU WANT TO KNOW MY WISH,d/2.0 ʊ/1.8 j/2.0 u/1.8 w/2.0 ə/2.0 n/2.0 t/1.8 t/2.0 u/1.8 n/2.0 oʊ/2.0 m/2.0 aɪ/2.0 w/2.0 ɪ/2.0 ʃ/2.0
/path/to/wavs/032080119.wav,SURELY THAT IS NOT TOO LONG TO WAIT,ʃ/2.0 ʊ/2.0 ʌ/2.0 l/2.0 i/2.0 ð/2.0 æ/2.0 t/2.0 ɪ/2.0 z/1.8 n/2.0 ə/2.0 t/2.0 t/2.0 u/2.0 l/2.0 ɔ/2.0 ŋ/2.0 t/2.0 u/1.8 w/2.0 eɪ/2.0 t/2.0
/path/to/wavs/032080132.wav,SHE HAS THAT FROM ME,ʃ/2.0 i/1.8 h/2.0 æ/2.0 z/2.0 ð/2.0 æ/2.0 t/2.0 f/2.0 ɹ/2.0 ə/2.0 m/1.8 m/2.0 i/2.0
/path/to/wavs/032080145.wav,HE HAD TO DRINK ON ALL FOURS,h/2.0 i/1.8 h/2.0 æ/2.0 d/2.0 t/2.0 u/2.0 d/2.0 ɹ/2.0 ɪ/2.0 ŋ/2.0 k/2.0 ə/2.0 n/2.0 ɔ/2.0 l/2.0 f/2.0 ɔ/2.0 z/1.8
/path/to/wavs/032080150.wav,MY SISTER WILL MISS YOU,m/2.0 aɪ/2.0 s/2.0 ɪ/2.0 s/2.0 t/2.0 ɚ/2.0 w/2.0 ɪ/2.0 l/2.0 m/2.0 ɪ/2.0 s/2.0 j/2.0 u/1.8
/path/to/wavs/032080161.wav,THAT I CAN GIVE HIM,ð/2.0 æ/2.0 t/2.0 aɪ/2.0 k/2.0 æ/2.0 n/2.0 ɡ/2.0 ɪ/2.0 v/2.0 h/2.0 ɪ/2.0 m/2.0
/path/to/wavs/034230011.wav,WHY HAD HE TURNED,w/2.0 aɪ/2.0 h/2.0 æ/2.0 d/2.0 h/2.0 i/1.8 t/2.0 ɚ/2.0 n/2.0 d/1.8
/path/to/wavs/034230034.wav,YES THAT IS SOMETHING,j/2.0 ɛ/2.0 s/2.0 ð/1.8 æ/2.0 t/2.0 ɪ/2.0 z/2.0 s/2.0 ʌ/2.0 m/2.0 θ/1.8 ɪ/2.0 ŋ/2.0
/path/to/wavs/034230035.wav,THIS IS THE FIRST,ð/2.0 ɪ/2.0 s/2.0 ɪ/2.0 z/1.8 ð/2.0 ə/2.0 f/2.0 ɚ/2.0 s/2.0 t/2.0
/path/to/wavs/034230043.wav,YOU CAN PUT BUY TRIES,j/2.0 u/1.8 k/2.0 æ/2.0 n/2.0 p/2.0 ʊ/2.0 t/2.0 b/2.0 aɪ/2.0 t/2.0 ɹ/2.0 aɪ/2.0 z/1.6
/path/to/wavs/034230051.wav,HE WAS HAPPY THIS MORNING LIKE A BOY,h/2.0 i/2.0 w/2.0 ə/2.0 z/1.8 h/2.0 æ/2.0 p/2.0 i/2.0 ð/2.0 ɪ/2.0 s/2.0 m/2.0 ɔː/2.0 n/2.0 ɪ/2.0 ŋ/1.8 l/2.0 aɪ/2.0 k/2.0 ə/2.0 b/2.0 ɔɪ/2.0
/path/to/wavs/034230058.wav,I HAND A SAY WHICH THEN,aɪ/2.0 h/2.0 æ/2.0 n/2.0 d/2.0 ə/2.0 s/2.0 eɪ/2.0 w/2.0 ɪ/2.0 tʃ/2.0 ð/1.2 ɛ/2.0 n/2.0
/path/to/wavs/034230063.wav,AND THERE WERE THREE DAYS LIKE THIS,æ/2.0 n/2.0 d/2.0 ð/2.0 ɛ/2.0 ɹ/2.0 w/2.0 ə/2.0 θ/1.8 ɹ/2.0 i/2.0 d/2.0 eɪ/2.0 z/1.8 l/2.0 aɪ/2.0 k/2.0 ð/2.0 ɪ/2.0 s/2.0
/path/to/wavs/034230072.wav,THEY WERE LIKE YEARS,ð/2.0 eɪ/2.0 w/2.0 ɚ/2.0 l/2.0 aɪ/2.0 k/2.0 j/0.6 ɪ/1.2 ə/1.2 z/1.6
/path/to/wavs/034230079.wav,BUT HE WAS GREAT,b/2.0 ə/2.0 t/2.0 h/2.0 i/1.8 w/2.0 ə/2.0 z/1.8 ɡ/2.0 ɹ/1.2 eɪ/2.0 t/2.0
/path/to/wavs/034230081.wav,I GUESSES YOU HAVE,aɪ/2.0 ɡ/2.0 ɛ/2.0 s/2.0 ɪ/2.0 z/2.0 j/2.0 u/1.8 h/2.0 æ/1.6 v/1.6
/path/to/wavs/034230083.wav,THERE USE TO BE,ð/2.0 ɛ/2.0 ɹ/2.0 j/2.0 u/2.0 z/1.8 t/2.0 u/1.8 b/2.0 i/2.0
/path/to/wavs/034230085.wav,NO ONE LOVE ME NOW,n/2.0 oʊ/2.0 w/2.0 ə/2.0 n/2.0 l/2.0 ə/2.0 v/2.0 m/2.0 i/2.0 n/2.0 aʊ/2.0
/path/to/wavs/034230108.wav,TO GO ON WITH THE SORRY,t/2.0 u/1.8 ɡ/2.0 oʊ/2.0 ə/2.0 n/2.0 w/2.0 ɪ/2.0 ð/1.6 ð/2.0 ə/2.0 s/2.0 ʌ/2.0 ɹ/2.0 i/2.0
/path/to/wavs/034230112.wav,GIVE IT HERE I TELL YOU,ɡ/2.0 ɪ/2.0 v/2.0 ɪ/2.0 t/2.0 h/2.0 ɪ/2.0 ə/2.0 aɪ/2.0 t/2.0 ɛ/2.0 l/1.8 j/2.0 u/1.8
/path/to/wavs/034230115.wav,HE HAD HE ARM ROUND HER,h/2.0 i/2.0 h/2.0 æ/2.0 d/2.0 h/2.0 i/1.8 ɑ/2.0 m/2.0 ɹ/2.0 aʊ/2.0 n/2.0 d/2.0 h/2.0 ɚ/1.2
/path/to/wavs/034230123.wav,AND HERE AM I WAIT TO FOR,æ/2.0 n/2.0 d/2.0 h/2.0 ɪ/2.0 ə/2.0 ə/1.2 m/2.0 aɪ/2.0 w/2.0 eɪ/2.0 t/2.0 t/2.0 u/2.0 f/2.0 ɚ/2.0
/path/to/wavs/034230141.wav,BUT HE SHE LOOK UP AND IS NOT AFRAID,b/2.0 ə/2.0 t/2.0 h/2.0 i/1.8 ʃ/2.0 i/1.8 l/2.0 ʊ/2.0 k/2.0 ə/2.0 p/2.0 æ/2.0 n/2.0 d/2.0 ɪ/1.2 z/0.8 n/2.0 ə/2.0 t/2.0 ə/2.0 f/2.0 ɹ/2.0 eɪ/2.0 d/2.0
/path/to/wavs/034230154.wav,IT WAS A GREAT DAY THIS,ɪ/2.0 t/2.0 w/2.0 ə/2.0 z/2.0 ə/2.0 ɡ/2.0 ɹ/2.0 eɪ/2.0 t/2.0 d/2.0 eɪ/2.0 ð/2.0 ɪ/2.0 s/2.0
/path/to/wavs/034230164.wav,THERE WAS NO PLAY FOR HIM NOW,ð/2.0 ɛ/2.0 ɹ/2.0 w/2.0 ə/2.0 z/2.0 n/2.0 oʊ/2.0 p/2.0 l/1.6 eɪ/2.0 f/2.0 ɔ/2.0 h/2.0 ɪ/2.0 m/1.8 n/2.0 aʊ/1.6
/path/to/wavs/034230168.wav,BUT GO UP I WILL,b/2.0 ə/2.0 t/2.0 ɡ/2.0 oʊ/1.8 ə/1.8 p/2.0 aɪ/2.0 w/2.0 ɪ/2.0 l/2.0
/path/to/wavs/036360016.wav,HE LOVED ME YOU SAY,h/2.0 i/1.8 l/2.0 ə/2.0 v/2.0 d/1.8 m/2.0 i/1.8 j/2.0 u/1.8 s/2.0 eɪ/1.8
/path/to/wavs/036360027.wav,BUT I KNOW I KNOW,b/2.0 ə/2.0 t/2.0 aɪ/2.0 n/2.0 oʊ/2.0 aɪ/2.0 n/2.0 oʊ/2.0
/path/to/wavs/036360029.wav,WHY MY YOU NOT COME WITH ME,w/2.0 aɪ/2.0 m/2.0 aɪ/2.0 j/2.0 u/1.8 n/2.0 ə/2.0 t/2.0 k/2.0 ə/2.0 m/2.0 w/2.0 ɪ/2.0 ð/1.6 m/2.0 i/2.0
/path/to/wavs/036360032.wav,I US ONLY TWENTY THEN,aɪ/2.0 ə/2.0 s/2.0 oʊ/2.0 n/2.0 l/2.0 i/2.0 t/2.0 w/2.0 ɛ/2.0 n/2.0 t/2.0 i/2.0 ð/2.0 ɛ/2.0 n/2.0
/path/to/wavs/036360033.wav,WILL YOU COME WITH ME OR WHAT,w/2.0 ɪ/1.6 l/1.6 j/2.0 u/1.8 k/2.0 ə/2.0 m/2.0 w/2.0 ɪ/2.0 ð/1.8 m/2.0 i/2.0 ɔ/2.0 w/1.6 ə/2.0 t/2.0
/path/to/wavs/036360034.wav,SHE US AT HOME,ʃ/2.0 i/2.0 ə/2.0 s/2.0 æ/2.0 t/2.0 h/2.0 oʊ/2.0 m/2.0
/path/to/wavs/036360044.wav,IT US FROM HER THAT IT HARD ITS BEAST TIE,ɪ/2.0 t/2.0 ə/2.0 s/2.0 f/2.0 ɹ/2.0 ə/2.0 m/2.0 h/2.0 ə/2.0 ð/2.0 æ/2.0 t/2.0 ɪ/2.0 t/2.0 h/2.0 ɑ/2.0 d/1.6 ɪ/1.4 t/2.0 s/2.0 b/2.0 i/1.6 s/2.0 t/2.0 t/1.6 aɪ/2.0
/path/to/wavs/036360055.wav,HOW CAN THEY BE RIGHT,h/2.0 aʊ/2.0 k/2.0 æ/2.0 n/2.0 ð/2.0 eɪ/2.0 b/2.0 i/1.8 ɹ/2.0 aɪ/2.0 t/2.0
/path/to/wavs/036360061.wav,DO YOU NOT KNOW MY STORY,d/2.0 ʊ/1.8 j/2.0 u/1.8 n/2.0 ə/2.0 t/2.0 n/2.0 oʊ/2.0 m/2.0 aɪ/2.0 s/2.0 t/2.0 ɔː/2.0 ɹ/2.0 i/2.0
/path/to/wavs/036360062.wav,WHY DO YOU NOT GO HOME,w/2.0 aɪ/2.0 d/2.0 ʊ/1.8 j/2.0 u/1.8 n/2.0 ə/2.0 t/2.0 ɡ/2.0 oʊ/2.0 h/2.0 oʊ/2.0 m/2.0
/path/to/wavs/036360071.wav,I WOULD WORK SO HARD TO GET IT DONE,aɪ/2.0 w/2.0 ʊ/2.0 d/2.0 w/2.0 ɚ/1.6 k/2.0 s/2.0 oʊ/2.0 h/2.0 ɑ/2.0 d/1.8 t/2.0 u/1.8 ɡ/2.0 ɛ/2.0 t/2.0 ɪ/2.0 t/2.0 d/2.0 ə/2.0 n/2.0
/path/to/wavs/036360106.wav,YES IT WAS ALL RIGHT THIS TIME,j/2.0 ɛ/2.0 s/2.0 ɪ/2.0 t/2.0 w/2.0 ə/2.0 z/1.8 ɔ/2.0 l/2.0 ɹ/2.0 aɪ/2.0 t/2.0 ð/2.0 ɪ/2.0 s/2.0 t/2.0 aɪ/2.0 m/2.0
/path/to/wavs/036360111.wav,WHAT A SWEET SINGER YOU US WHEN YOU FIRST COME,w/2.0 ə/2.0 t/2.0 ə/2.0 s/2.0 w/2.0 i/2.0 t/2.0 s/1.6 ɪ/1.6 ŋ/1.4 ɚ/2.0 j/2.0 u/1.4 ə/2.0 s/2.0 w/2.0 ɛ/2.0 n/2.0 j/2.0 u/2.0 f/2.0 ɚ/2.0 s/2.0 t/2.0 k/2.0 ə/2.0 m/2.0
/path/to/wavs/036360114.wav,WHY THAT'S ALL ONE,w/2.0 aɪ/2.0 ð/1.6 æ/2.0 t/2.0 s/2.0 ɔ/2.0 l/2.0 w/2.0 ə/2.0 n/2.0
/path/to/wavs/036360142.wav,BUT DO NOT COME TO ME AGAIN,b/2.0 ə/2.0 t/2.0 d/2.0 ʊ/1.8 n/2.0 ə/2.0 t/2.0 k/2.0 ə/2.0 m/2.0 t/2.0 u/1.8 m/2.0 i/2.0 ə/2.0 ɡ/2.0 ɛ/2.0 n/2.0
/path/to/wavs/036360151.wav,I WILL TELL YOU THAT THEY DONE,aɪ/2.0 w/2.0 ɪ/2.0 l/2.0 t/2.0 ɛ/2.0 l/2.0 j/2.0 u/1.8 ð/2.0 æ/2.0 t/2.0 ð/2.0 eɪ/2.0 d/2.0 ə/2.0 n/2.0
/path/to/wavs/036360154.wav,ANY OF IT ON HIM,ɛ/2.0 n/2.0 i/2.0 ə/2.0 v/2.0 ɪ/2.0 t/2.0 ə/2.0 n/2.0 h/2.0 ɪ/2.0 m/2.0
/path/to/wavs/036360160.wav,WHERE WHERE THEY TO GO PLEASE,w/2.0 ɛ/2.0 ɹ/2.0 w/2.0 ɛ/1.8 ɹ/1.8 ð/2.0 eɪ/2.0 t/2.0 u/1.8 ɡ/2.0 oʊ/2.0 p/2.0 l/2.0 i/2.0 z/1.6
/path/to/wavs/036360167.wav,I ONLY TELL YOU WHAT I HEAR,aɪ/2.0 oʊ/2.0 n/2.0 l/2.0 i/2.0 t/2.0 ɛ/1.6 l/2.0 j/2.0 u/1.8 w/2.0 ə/2.0 t/2.0 aɪ/2.0 h/2.0 ɪ/2.0 ə/2.0
/path/to/wavs/036360174.wav,WILL YOU BE SORRY,w/2.0 ɪ/2.0 l/2.0 j/2.0 u/1.8 b/2.0 i/2.0 s/2.0 ʌ/2.0 ɹ/2.0 i/2.0
/path/to/wavs/038370004.wav,I HAVE NO IDEA OF WHAT THIS DONE,aɪ/2.0 h/2.0 æ/2.0 v/1.8 n/2.0 oʊ/2.0 aɪ/2.0 d/2.0 ɪ/2.0 ʌ/2.0 ə/1.8 v/2.0 w/2.0 ə/2.0 t/2.0 ð/2.0 ɪ/2.0 s/2.0 d/2.0 ə/1.6 n/1.6
/path/to/wavs/038370013.wav,YOU MAY DO WHAT YOU LIKE,j/2.0 u/1.8 m/2.0 eɪ/2.0 d/2.0 ʊ/1.8 w/2.0 ə/1.8 t/2.0 j/2.0 u/2.0 l/2.0 aɪ/2.0 k/2.0
/path/to/wavs/038370019.wav,SHE DOES ALL THAT WOMAN CAN,ʃ/2.0 i/1.8 d/2.0 ə/2.0 z/1.8 ɔ/1.6 l/2.0 ð/2.0 æ/2.0 t/2.0 w/2.0 ʊ/2.0 m/2.0 ə/1.6 n/2.0 k/2.0 æ/2.0 n/2.0
/path/to/wavs/038370045.wav,I AM CUTE WILL IN,aɪ/2.0 ə/1.6 m/2.0 k/2.0 j/0.8 u/1.8 t/2.0 w/2.0 ɪ/2.0 l/2.0 ɪ/2.0 n/2.0
/path/to/wavs/038370052.wav,YES THAT IS RIGHT,j/2.0 ɛ/2.0 s/2.0 ð/2.0 æ/2.0 t/2.0 ɪ/2.0 z/1.8 ɹ/2.0 aɪ/2.0 t/2.0
/path/to/wavs/038370056.wav,SHE WITCHES TO PLEASE YOU,ʃ/2.0 i/1.8 w/2.0 ɪ/2.0 tʃ/2.0 ɪ/2.0 z/1.8 t/2.0 u/1.8 p/2.0 l/2.0 i/1.6 z/1.6 j/2.0 u/1.8
/path/to/wavs/038370060.wav,WHERE TO FIND HIM,w/2.0 ɛ/2.0 ɹ/2.0 t/2.0 u/1.8 f/2.0 aɪ/1.8 n/2.0 d/2.0 h/2.0 ɪ/1.8 m/2.0
/path/to/wavs/038370061.wav,HAVE SOME BANANAS PLEASE,h/2.0 æ/2.0 v/1.8 s/2.0 ə/2.0 m/2.0 b/2.0 ə/2.0 n/2.0 ɑː/2.0 n/2.0 ə/2.0 z/1.6 p/2.0 l/2.0 i/2.0 z/1.6
/path/to/wavs/038370068.wav,WHY HAVE YOU DONE ALL THIS FOR ME,w/2.0 aɪ/2.0 h/2.0 æ/2.0 v/1.8 j/2.0 u/2.0 d/2.0 ə/1.6 n/1.6 ɔ/2.0 l/2.0 ð/2.0 ɪ/2.0 s/2.0 f/2.0 ɔ/2.0 m/2.0 i/1.8
/path/to/wavs/038370070.wav,HE WOULD HAVE NO ROW,h/2.0 i/1.8 w/2.0 ʊ/2.0 d/2.0 h/2.0 æ/2.0 v/2.0 n/2.0 oʊ/2.0 ɹ/2.0 oʊ/2.0
/path/to/wavs/038370081.wav,YOU KNOW WHAT I DO,j/2.0 u/1.8 n/2.0 oʊ/2.0 w/2.0 ə/2.0 t/2.0 aɪ/2.0 d/2.0 ʊ/1.8
/path/to/wavs/038370097.wav,BUT WAS THIS ALL,b/2.0 ə/2.0 t/2.0 w/2.0 ə/2.0 z/1.8 ð/2.0 ɪ/2.0 s/2.0 ɔ/1.8 l/2.0
/path/to/wavs/038370105.wav,TAKE IT AND GO,t/2.0 eɪ/2.0 k/2.0 ɪ/2.0 t/2.0 æ/2.0 n/2.0 d/1.8 ɡ/2.0 oʊ/2.0
/path/to/wavs/038370107.wav,WILL YOU LUNCH WITH ME,w/2.0 ɪ/2.0 l/1.6 j/2.0 u/1.8 l/2.0 ə/1.4 n/2.0 tʃ/2.0 w/2.0 ɪ/2.0 ð/1.8 m/2.0 i/2.0
/path/to/wavs/038370128.wav,IT IS NOT TO BE DONE,ɪ/2.0 t/2.0 ɪ/2.0 z/1.8 n/2.0 ə/2.0 t/2.0 t/2.0 u/1.8 b/2.0 i/1.8 d/2.0 ə/1.6 n/1.6
/path/to/wavs/038370142.wav,WHAT'S WILL ONLY BE THREE MONTH,w/2.0 ə/2.0 t/2.0 s/2.0 w/2.0 ɪ/2.0 l/2.0 oʊ/2.0 n/2.0 l/2.0 i/2.0 b/2.0 i/1.8 θ/1.6 ɹ/2.0 i/2.0 m/2.0 ə/1.2 n/1.6 θ/1.8
/path/to/wavs/038370153.wav,HE LOOK UP WITH AN IDEA IN HIS EYES,h/2.0 i/2.0 l/2.0 ʊ/2.0 k/2.0 ə/2.0 p/2.0 w/2.0 ɪ/2.0 θ/1.8 ə/2.0 n/2.0 aɪ/2.0 d/2.0 ɪ/2.0 ʌ/2.0 ɪ/2.0 n/2.0 h/2.0 ɪ/2.0 z/1.4 aɪ/2.0 z/1.6
/path/to/wavs/038370160.wav,YES THAT MAY BE,j/2.0 ɛ/2.0 s/2.0 ð/2.0 æ/2.0 t/2.0 m/2.0 eɪ/2.0 b/2.0 i/2.0
/path/to/wavs/038370167.wav,BUT GO ON AND LET ME HEAR YOU,b/2.0 ə/2.0 t/2.0 ɡ/2.0 oʊ/2.0 ə/2.0 n/1.6 æ/2.0 n/2.0 d/1.6 l/2.0 ɛ/2.0 t/2.0 m/2.0 i/1.8 h/2.0 ɪ/2.0 ə/2.0 j/2.0 u/1.8
/path/to/wavs/038370170.wav,TELL ME AFTER WHAT,t/2.0 ɛ/2.0 l/2.0 m/2.0 i/2.0 ɑː/2.0 f/2.0 t/2.0 ə/2.0 w/2.0 ə/2.0 t/2.0
/path/to/wavs/040050015.wav,I THOUGHT HE WAS A BRILLIANT MAN,aɪ/2.0 θ/2.0 ɔ/1.8 t/2.0 h/2.0 i/2.0 w/2.0 ə/2.0 z/1.8 ə/2.0 b/2.0 ɹ/2.0 ɪ/2.0 l/2.0 ɪ/2.0 ə/2.0 n/2.0 t/2.0 m/2.0 æ/2.0 n/2.0
/path/to/wavs/040050041.wav,A CIVIL SUIT AGAINST THE COUNTY IS ALSO A POSSIBILITY,ə/2.0 s/2.0 ɪ/2.0 v/2.0 l/2.0 s/2.0 j/2.0 u/2.0 t/2.0 ə/1.6 ɡ/2.0 ɛ/2.0 n/2.0 s/1.6 t/2.0 ð/2.0 ə/2.0 k/2.0 aʊ/2.0 n/2.0 t/2.0 i/2.0 ɪ/2.0 z/1.8 ɔː/2.0 l/2.0 s/2.0 oʊ/1.8 ə/2.0 p/2.0 ʌ/2.0 s/2.0 ə/2.0 b/2.0 ɪ/2.0 l/2.0 ə/1.6 t/2.0 i/2.0
/path/to/wavs/040050060.wav,IN SPIRITUAL TERMS IT WAS A PRIVILEGE,ɪ/2.0 n/2.0 s/2.0 p/2.0 ɪ/1.2 ʌ/1.2 ɪ/2.0 tʃ/2.0 u/1.6 ə/1.6 l/2.0 t/2.0 ɚ/2.0 m/2.0 z/1.6 ɪ/2.0 t/2.0 w/2.0 ə/2.0 z/1.8 ə/2.0 p/2.0 ɹ/2.0 ɪ/2.0 v/2.0 ə/1.4 l/2.0 ɪ/2.0 dʒ/2.0
/path/to/wavs/040050071.wav,THAT'S VERY IMPORTANT TO ME,ð/2.0 æ/2.0 t/2.0 s/2.0 v/2.0 ɛ/2.0 ɹ/2.0 i/2.0 ɪ/2.0 m/2.0 p/2.0 ɔː/2.0 ɹ/1.6 t/2.0 n/2.0 t/2.0 t/2.0 u/1.8 m/2.0 i/1.8
/path/to/wavs/040050094.wav,NO NEED TO GIVE THE ANSWERS THEN,n/2.0 oʊ/2.0 n/2.0 i/2.0 d/2.0 t/2.0 u/1.8 ɡ/2.0 ɪ/1.6 v/1.6 ð/1.6 ə/1.2 ɑː/2.0 n/2.0 s/1.6 ə/2.0 z/1.6 ð/2.0 ɛ/1.6 n/2.0
/path/to/wavs/040050107.wav,SECURITY AROUND THE HOTEL IS TIGHT,s/2.0 ɪ/2.0 k/2.0 j/1.6 ʊ/1.6 ʌ/1.6 ə/2.0 t/2.0 i/2.0 ə/2.0 ɹ/2.0 aʊ/2.0 n/2.0 d/2.0 ð/1.2 ə/1.2 h/2.0 oʊ/2.0 t/2.0 ɛ/2.0 l/1.6 ɪ/2.0 z/2.0 t/2.0 aɪ/1.6 t/2.0
