audio_path,transcript,chosen,rejected,dpo_weight
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800352.WAV,SHE WAS LARGE AND SHE WAS KIND,ʃ/Excellent i/Excellent w/Excellent ə/Excellent z/Excellent l/Excellent ɑ/Excellent dʒ/Excellent æ/Excellent n/Excellent d/Good ʃ/Excellent i/Excellent w/Excellent ə/Excellent z/Excellent k/Excellent aɪ/Excellent n/Excellent d/Good,ʃ/Good i/Good w/Good ə/Good z/Good l/Good ɑ/Good dʒ/Good æ/Good n/Good d/Average ʃ/Good i/Good w/Good ə/Good z/Good k/Good aɪ/Good n/Good d/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800363.WAV,THUS FAR THEREFORE ALL WAS WELL,ð/Excellent ə/Excellent s/Excellent f/Excellent ɑ/Excellent ð/Excellent ɛ/Excellent ɹ/Excellent f/Excellent ɔ/Excellent ɔ/Excellent l/Excellent w/Excellent ə/Good z/Good w/Excellent ɛ/Excellent l/Excellent,ð/Good ə/Good s/Good f/Good ɑ/Good ð/Good ɛ/Good ɹ/Good f/Good ɔ/Good ɔ/Good l/Good w/Good ə/Average z/Excellent w/Good ɛ/Good l/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800368.WAV,THE HOUSE WAS VERY STILL,ð/Excellent ə/Excellent h/Excellent aʊ/Excellent s/Excellent w/Excellent ə/Excellent z/Good v/Excellent ɛ/Excellent ɹ/Excellent i/Excellent s/Excellent t/Excellent ɪ/Excellent l/Good,ð/Good ə/Good h/Good aʊ/Good s/Good w/Good ə/Good z/Average v/Good ɛ/Good ɹ/Good i/Good s/Good t/Good ɪ/Good l/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020047.WAV,ARE YOU GOING TO HAVE ANOTHER DRINK,ɑ/Excellent j/Excellent u/Excellent ɡ/Excellent oʊ/Excellent ɪ/Excellent ŋ/Excellent t/Excellent u/Excellent h/Excellent æ/Excellent v/Excellent ə/Good n/Excellent ʌ/Excellent ð/Good ə/Excellent d/Excellent ɹ/Excellent ɪ/Excellent ŋ/Excellent k/Excellent,ɑ/Good j/Good u/Good ɡ/Good oʊ/Good ɪ/Good ŋ/Good t/Good u/Good h/Good æ/Good v/Good ə/Excellent n/Good ʌ/Good ð/Average ə/Good d/Good ɹ/Good ɪ/Good ŋ/Good k/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020051.WAV,AS OF MONDAY MORNING THE POST IS STILL UP,æ/Excellent z/Good ə/Excellent v/Excellent m/Excellent ʌ/Good n/Good d/Excellent eɪ/Excellent m/Excellent ɔː/Excellent ɹ/Excellent n/Excellent ɪ/Excellent ŋ/Excellent ð/Excellent ə/Excellent p/Excellent oʊ/Excellent s/Excellent t/Excellent ɪ/Excellent z/Good s/Excellent t/Excellent ɪ/Excellent l/Excellent ə/Excellent p/Excellent,æ/Good z/Average ə/Good v/Good m/Good ʌ/Average n/Excellent d/Good eɪ/Good m/Good ɔː/Good ɹ/Good n/Good ɪ/Good ŋ/Good ð/Good ə/Good p/Good oʊ/Good s/Good t/Good ɪ/Good z/Average s/Good t/Good ɪ/Good l/Good ə/Good p/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020053.WAV,THAT'S A LONG WAY TO RUN,ð/Excellent æ/Excellent t/Excellent s/Excellent ə/Excellent l/Excellent ə/Good ŋ/Excellent w/Excellent eɪ/Excellent t/Excellent u/Excellent ɹ/Excellent ə/Average n/Excellent,ð/Good æ/Good t/Good s/Good ə/Good l/Good ə/Excellent ŋ/Good w/Good eɪ/Good t/Good u/Good ɹ/Good ə/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020069.WAV,THERE WAS NO REQUEST MADE FOR THE GUARD TODAY,ð/Excellent ɛ/Excellent ɹ/Excellent w/Excellent ə/Excellent z/Good n/Excellent oʊ/Good ɹ/Excellent ɪ/Excellent k/Excellent w/Excellent ɛ/Excellent s/Excellent t/Excellent m/Excellent eɪ/Excellent d/Excellent f/Excellent ɔ/Excellent ð/Excellent ə/Excellent ɡ/Excellent ɑ/Excellent ɹ/Excellent d/Excellent t/Excellent ə/Excellent d/Excellent eɪ/Excellent,ð/Good ɛ/Good ɹ/Good w/Good ə/Good z/Excellent n/Good oʊ/Average ɹ/Good ɪ/Good k/Good w/Good ɛ/Good s/Good t/Good m/Good eɪ/Good d/Good f/Good ɔ/Good ð/Good ə/Good ɡ/Good ɑ/Good ɹ/Good d/Good t/Good ə/Good d/Good eɪ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020084.WAV,HE'S HONEST TO BE THE BONE,h/Excellent i/Excellent z/Good ʌ/Excellent n/Excellent ɪ/Excellent s/Excellent t/Excellent t/Excellent u/Good b/Excellent i/Good ð/Excellent ə/Excellent b/Excellent oʊ/Average n/Good,h/Good i/Good z/Excellent ʌ/Good n/Good ɪ/Good s/Good t/Good t/Good u/Excellent b/Good i/Average ð/Good ə/Good b/Good oʊ/Bad n/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020142.WAV,INTERESTED IN LEARNING MORE ABOUT THE EVENTS I PRODUCE,ɪ/Excellent n/Excellent t/Excellent ɹ/Excellent ə/Good s/Excellent t/Excellent ɪ/Excellent d/Excellent ɪ/Excellent n/Excellent l/Excellent ɜː/Excellent n/Excellent ɪ/Excellent ŋ/Excellent m/Excellent ɔ/Excellent ə/Excellent b/Excellent aʊ/Excellent t/Excellent ð/Excellent ə/Good ɪ/Excellent v/Excellent ɛ/Excellent n/Excellent t/Excellent s/Excellent aɪ/Excellent p/Excellent ɹ/Excellent ə/Excellent d/Excellent j/Excellent uː/Excellent s/Excellent,ɪ/Good n/Good t/Good ɹ/Good ə/Average s/Good t/Good ɪ/Good d/Good ɪ/Good n/Good l/Good ɜː/Good n/Good ɪ/Good ŋ/Good m/Good ɔ/Good ə/Good b/Good aʊ/Good t/Good ð/Good ə/Average ɪ/Good v/Good ɛ/Good n/Good t/Good s/Good aɪ/Good p/Good ɹ/Good ə/Good d/Good j/Good uː/Good s/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020158.WAV,WELL TIME FOR ME TO GO TO SLEEP,w/Excellent ɛ/Good l/Excellent t/Excellent aɪ/Excellent m/Excellent f/Excellent ɔ/Good ɹ/Excellent m/Excellent i/Excellent t/Excellent u/Good ɡ/Excellent oʊ/Excellent t/Excellent u/Good s/Excellent l/Excellent i/Excellent p/Excellent,w/Good ɛ/Excellent l/Good t/Good aɪ/Good m/Good f/Good ɔ/Excellent ɹ/Good m/Good i/Good t/Good u/Average ɡ/Good oʊ/Good t/Good u/Average s/Good l/Good i/Good p/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020175.WAV,ALCOHOL IS ALWAYS THE ANSWER,æ/Excellent l/Excellent k/Excellent ə/Excellent h/Good ə/Average l/Excellent ɪ/Excellent z/Excellent ɔː/Excellent l/Excellent w/Excellent eɪ/Excellent z/Excellent ð/Excellent i/Excellent ɑː/Good n/Excellent s/Excellent ə/Excellent,æ/Good l/Good k/Good ə/Good h/Excellent ə/Bad l/Good ɪ/Good z/Good ɔː/Good l/Good w/Good eɪ/Good z/Good ð/Good i/Good ɑː/Excellent n/Good s/Good ə/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020176.WAV,PUMPED FOR THE RETURN OF THE KING TODAY,p/Excellent ə/Excellent m/Excellent p/Excellent t/Excellent f/Excellent ɔ/Excellent ð/Excellent ə/Excellent ɹ/Excellent ɪ/Excellent t/Excellent ɜː/Excellent n/Excellent ə/Good v/Good ð/Excellent ə/Excellent k/Excellent ɪ/Excellent ŋ/Excellent t/Excellent ə/Excellent d/Excellent eɪ/Excellent,p/Good ə/Good m/Good p/Good t/Good f/Good ɔ/Good ð/Good ə/Good ɹ/Good ɪ/Good t/Good ɜː/Good n/Good ə/Average v/Excellent ð/Good ə/Good k/Good ɪ/Good ŋ/Good t/Good ə/Good d/Good eɪ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020205.WAV,IT SHOULD BE A GOOD NIGHT,ɪ/Excellent t/Excellent ʃ/Excellent ʊ/Excellent d/Excellent b/Excellent i/Good ə/Excellent ɡ/Excellent ʊ/Excellent d/Excellent n/Excellent aɪ/Excellent t/Excellent,ɪ/Good t/Good ʃ/Good ʊ/Good d/Good b/Good i/Excellent ə/Good ɡ/Good ʊ/Good d/Good n/Good aɪ/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020233.WAV,SO THIS SEEMS LIKE A PRETTY BIG DEAL,s/Excellent oʊ/Excellent ð/Excellent ɪ/Excellent s/Excellent s/Excellent i/Excellent m/Excellent z/Excellent l/Excellent aɪ/Excellent k/Excellent ə/Excellent p/Excellent ɹ/Excellent ɪ/Excellent t/Excellent i/Excellent b/Excellent ɪ/Excellent ɡ/Excellent d/Excellent i/Excellent l/Excellent,s/Good oʊ/Good ð/Good ɪ/Good s/Good s/Good i/Good m/Good z/Good l/Good aɪ/Good k/Good ə/Good p/Good ɹ/Good ɪ/Good t/Good i/Good b/Good ɪ/Good ɡ/Good d/Good i/Good l/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020238.WAV,SEE ALL I HAD TO DO WAS COMPLAIN,s/Excellent i/Excellent ɔ/Excellent l/Excellent aɪ/Excellent h/Excellent æ/Excellent d/Excellent t/Excellent u/Good d/Excellent ʊ/Good w/Excellent ə/Excellent z/Good k/Excellent ə/Good m/Excellent p/Excellent l/Excellent eɪ/Excellent n/Excellent,s/Good i/Good ɔ/Good l/Good aɪ/Good h/Good æ/Good d/Good t/Good u/Excellent d/Good ʊ/Excellent w/Good ə/Good z/Average k/Good ə/Average m/Good p/Good l/Good eɪ/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020253.WAV,SPIRITUAL FORMATION IS NOT SOMETHING WE MASTER,s/Excellent p/Bad ɪ/Bad ʌ/Bad ɪ/Excellent tʃ/Bad u/Excellent ə/Excellent l/Excellent f/Excellent ɔ/Excellent m/Excellent eɪ/Excellent ʃ/Excellent n/Excellent ɪ/Excellent z/Good n/Excellent ə/Excellent t/Excellent s/Excellent ʌ/Excellent m/Excellent θ/Excellent ɪ/Excellent ŋ/Excellent w/Excellent i/Excellent m/Excellent æ/Excellent s/Excellent t/Average ɚ/Excellent,s/Good p/Average ɪ/Worst ʌ/Average ɪ/Good tʃ/Worst u/Good ə/Good l/Good f/Good ɔ/Good m/Good eɪ/Good ʃ/Good n/Good ɪ/Good z/Excellent n/Good ə/Good t/Good s/Good ʌ/Good m/Good θ/Good ɪ/Good ŋ/Good w/Good i/Good m/Good æ/Good s/Good t/Bad ɚ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020256.WAV,WINNING IS SO MUCH FUN,w/Excellent ɪ/Excellent n/Excellent ɪ/Excellent ŋ/Excellent ɪ/Excellent z/Good s/Excellent oʊ/Excellent m/Excellent ə/Excellent tʃ/Excellent f/Excellent ə/Excellent n/Excellent,w/Good ɪ/Good n/Good ɪ/Good ŋ/Good ɪ/Good z/Average s/Good oʊ/Good m/Good ə/Good tʃ/Good f/Good ə/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020260.WAV,BLESS SUGAR RAY AND HIS FAMILY,b/Excellent l/Excellent ɛ/Excellent s/Excellent ʃ/Excellent ʊ/Excellent ɡ/Excellent ɚ/Excellent ɹ/Excellent eɪ/Excellent æ/Good n/Excellent d/Excellent h/Excellent ɪ/Excellent z/Good f/Excellent æ/Excellent m/Excellent ə/Excellent l/Excellent i/Excellent,b/Good l/Good ɛ/Good s/Good ʃ/Good ʊ/Good ɡ/Good ɚ/Good ɹ/Good eɪ/Good æ/Excellent n/Good d/Good h/Good ɪ/Good z/Average f/Good æ/Good m/Good ə/Good l/Good i/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020265.WAV,HANGING OUT AT THE BEACH,h/Excellent æ/Good ŋ/Excellent ɪ/Excellent ŋ/Excellent aʊ/Excellent t/Excellent æ/Excellent t/Excellent ð/Excellent ə/Good b/Excellent i/Excellent tʃ/Excellent,h/Good æ/Excellent ŋ/Good ɪ/Good ŋ/Good aʊ/Good t/Good æ/Good t/Good ð/Good ə/Average b/Good i/Good tʃ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020291.WAV,THE MOST BEAUTIFUL WOMAN IN THE UNIVERSE,ð/Excellent ə/Excellent m/Excellent oʊ/Excellent s/Excellent t/Excellent b/Excellent j/Excellent uː/Excellent t/Excellent ɪ/Excellent f/Excellent l/Excellent w/Excellent ʊ/Excellent m/Excellent ə/Excellent n/Excellent ɪ/Excellent n/Excellent ð/Excellent ə/Excellent j/Excellent uː/Excellent n/Excellent ɪ/Excellent v/Excellent ɚ/Excellent s/Excellent,ð/Good ə/Good m/Good oʊ/Good s/Good t/Good b/Good j/Good uː/Good t/Good ɪ/Good f/Good l/Good w/Good ʊ/Good m/Good ə/Good n/Good ɪ/Good n/Good ð/Good ə/Good j/Good uː/Good n/Good ɪ/Good v/Good ɚ/Good s/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020321.WAV,IT IS NOW TWO O'CLOCK,ɪ/Excellent t/Excellent ɪ/Excellent z/Good n/Excellent aʊ/Excellent t/Excellent u/Excellent ə/Excellent k/Excellent l/Excellent ʌ/Excellent k/Excellent,ɪ/Good t/Good ɪ/Good z/Excellent n/Good aʊ/Good t/Good u/Good ə/Good k/Good l/Good ʌ/Good k/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020328.WAV,HE WAS TWENTY WHEN HE LEARNED THE TRUTH ABOUT HIMSELF,h/Excellent i/Good w/Excellent ə/Excellent z/Good t/Excellent w/Excellent ɛ/Excellent n/Excellent t/Excellent i/Excellent w/Excellent ɛ/Good n/Excellent h/Excellent i/Good l/Excellent ɜː/Excellent n/Excellent ɪ/Average d/Excellent ð/Excellent ə/Excellent t/Excellent ɹ/Excellent u/Excellent θ/Excellent ə/Excellent b/Excellent aʊ/Excellent t/Good h/Excellent ɪ/Excellent m/Excellent s/Excellent ɛ/Excellent l/Excellent f/Good,h/Good i/Average w/Good ə/Good z/Excellent t/Good w/Good ɛ/Good n/Good t/Good i/Good w/Good ɛ/Excellent n/Good h/Good i/Average l/Good ɜː/Good n/Good ɪ/Good d/Good ð/Good ə/Good t/Good ɹ/Good u/Good θ/Good ə/Good b/Good aʊ/Good t/Excellent h/Good ɪ/Good m/Good s/Good ɛ/Good l/Good f/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020337.WAV,I WISH YOU TO TAKE CARE OF THESE TWO LETTERS,aɪ/Excellent w/Excellent ɪ/Excellent ʃ/Excellent j/Excellent u/Good t/Excellent u/Excellent t/Excellent eɪ/Excellent k/Excellent k/Excellent ɛ/Excellent ɹ/Excellent ə/Good v/Excellent ð/Excellent i/Excellent z/Good t/Excellent u/Excellent l/Excellent ɛ/Excellent t/Excellent ə/Excellent z/Good,aɪ/Good w/Good ɪ/Good ʃ/Good j/Good u/Excellent t/Good u/Good t/Good eɪ/Good k/Good k/Good ɛ/Good ɹ/Good ə/Average v/Good ð/Good i/Good z/Average t/Good u/Good l/Good ɛ/Good t/Good ə/Good z/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270011.WAV,MORE SNOW WAS IN THE FORECAST FOR MONDAY NIGHT,m/Excellent ɔ/Excellent s/Excellent n/Excellent oʊ/Excellent w/Excellent ə/Excellent z/Good ɪ/Excellent n/Excellent ð/Excellent ə/Excellent f/Excellent ɔː/Excellent k/Excellent ɑ/Excellent s/Excellent t/Excellent f/Excellent ɔ/Excellent m/Excellent ʌ/Good n/Good d/Excellent eɪ/Excellent n/Excellent aɪ/Excellent t/Excellent,m/Good ɔ/Good s/Good n/Good oʊ/Good w/Good ə/Good z/Average ɪ/Good n/Good ð/Good ə/Good f/Good ɔː/Good k/Good ɑ/Good s/Good t/Good f/Good ɔ/Good m/Good ʌ/Excellent n/Average d/Good eɪ/Good n/Good aɪ/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270019.WAV,IN THIS CASE IT'S NOT NECESSARY,ɪ/Excellent n/Excellent ð/Excellent ɪ/Excellent s/Excellent k/Excellent eɪ/Excellent s/Excellent ɪ/Excellent t/Excellent s/Excellent n/Excellent ə/Excellent t/Excellent n/Excellent ɛ/Excellent s/Excellent ə/Good s/Excellent ɚ/Excellent i/Excellent,ɪ/Good n/Good ð/Good ɪ/Good s/Good k/Good eɪ/Good s/Good ɪ/Good t/Good s/Good n/Good ə/Good t/Good n/Good ɛ/Good s/Good ə/Average s/Good ɚ/Good i/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270028.WAV,TODAY THEY ARE MORE DYNAMIC AND MORE HUMANE,t/Excellent ə/Excellent d/Excellent eɪ/Excellent ð/Excellent eɪ/Excellent ɑ/Excellent ɹ/Excellent m/Excellent ɔ/Excellent ɹ/Excellent d/Excellent aɪ/Excellent n/Excellent æ/Excellent m/Excellent ɪ/Excellent k/Excellent æ/Excellent n/Excellent d/Excellent m/Excellent ɔ/Excellent ɹ/Excellent h/Excellent j/Excellent u/Excellent m/Excellent eɪ/Good n/Good,t/Good ə/Good d/Good eɪ/Good ð/Good eɪ/Good ɑ/Good ɹ/Good m/Good ɔ/Good ɹ/Good d/Good aɪ/Good n/Good æ/Good m/Good ɪ/Good k/Good æ/Good n/Good d/Good m/Good ɔ/Good ɹ/Good h/Good j/Good u/Good m/Good eɪ/Excellent n/Excellent,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270051.WAV,OTHERS ARE NOT QUITE SO SURE HOWEVER,ə/Excellent ð/Excellent ɚ/Excellent z/Good ɑ/Excellent n/Excellent ə/Excellent t/Excellent k/Excellent w/Excellent aɪ/Excellent t/Good s/Excellent oʊ/Excellent ʃ/Excellent ʊ/Excellent ə/Excellent h/Excellent aʊ/Excellent ɛ/Excellent v/Excellent ɚ/Excellent,ə/Good ð/Good ɚ/Good z/Average ɑ/Good n/Good ə/Good t/Good k/Good w/Good aɪ/Good t/Average s/Good oʊ/Good ʃ/Good ʊ/Good ə/Good h/Good aʊ/Good ɛ/Good v/Good ɚ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270053.WAV,THEY ARE SO DEEP IN TALENT,ð/Excellent eɪ/Excellent ɑ/Excellent s/Excellent oʊ/Excellent d/Excellent i/Excellent p/Excellent ɪ/Excellent n/Excellent t/Excellent æ/Excellent l/Excellent ə/Excellent n/Excellent t/Excellent,ð/Good eɪ/Good ɑ/Good s/Good oʊ/Good d/Good i/Good p/Good ɪ/Good n/Good t/Good æ/Good l/Good ə/Good n/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270057.WAV,EACH TEAM STARTS AT THE SAME TIME,i/Excellent tʃ/Excellent t/Excellent i/Excellent m/Excellent s/Excellent t/Excellent ɑ/Excellent ɹ/Excellent t/Excellent s/Excellent æ/Excellent t/Excellent ð/Excellent ə/Excellent s/Excellent eɪ/Excellent m/Excellent t/Excellent aɪ/Excellent m/Average,i/Good tʃ/Good t/Good i/Good m/Good s/Good t/Good ɑ/Good ɹ/Good t/Good s/Good æ/Good t/Good ð/Good ə/Good s/Good eɪ/Good m/Good t/Good aɪ/Good m/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270077.WAV,BUT I SAW IT AGAIN,b/Excellent ə/Excellent t/Good aɪ/Excellent s/Excellent ɔ/Excellent ɪ/Excellent t/Excellent ə/Excellent ɡ/Excellent ɛ/Good n/Excellent,b/Good ə/Good t/Excellent aɪ/Good s/Good ɔ/Good ɪ/Good t/Good ə/Good ɡ/Good ɛ/Excellent n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270127.WAV,WE WERE TALKING ABOUT SOCCER,w/Excellent i/Excellent w/Excellent ɚ/Excellent t/Excellent ɔː/Excellent k/Excellent ɪ/Excellent ŋ/Excellent ə/Excellent b/Excellent aʊ/Excellent t/Good s/Excellent ʌ/Excellent k/Excellent ə/Excellent,w/Good i/Good w/Good ɚ/Good t/Good ɔː/Good k/Good ɪ/Good ŋ/Good ə/Good b/Good aʊ/Good t/Excellent s/Good ʌ/Good k/Good ə/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270155.WAV,BACK AND AT JUST THE RIGHT TIME,b/Excellent æ/Excellent k/Excellent æ/Excellent n/Excellent d/Good æ/Excellent t/Excellent dʒ/Excellent ə/Good s/Excellent t/Excellent ð/Average ə/Average ɹ/Excellent aɪ/Excellent t/Excellent t/Excellent aɪ/Excellent m/Average,b/Good æ/Good k/Good æ/Good n/Good d/Average æ/Good t/Good dʒ/Good ə/Excellent s/Good t/Good ð/Good ə/Bad ɹ/Good aɪ/Good t/Good t/Good aɪ/Good m/Bad,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270168.WAV,WHAT DO YOU THINK THOSE ARE,w/Excellent ə/Good t/Excellent d/Excellent ʊ/Good j/Excellent u/Good θ/Excellent ɪ/Excellent ŋ/Excellent k/Excellent ð/Excellent oʊ/Excellent z/Good ɑ/Excellent ɹ/Excellent,w/Good ə/Excellent t/Good d/Good ʊ/Average j/Good u/Excellent θ/Good ɪ/Good ŋ/Good k/Good ð/Good oʊ/Good z/Excellent ɑ/Good ɹ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270176.WAV,STILL WAITING FOR IT TO HAPPEN,s/Excellent t/Excellent ɪ/Excellent l/Excellent w/Excellent eɪ/Excellent t/Excellent ɪ/Excellent ŋ/Excellent f/Excellent ɔ/Excellent ɪ/Excellent t/Good t/Excellent u/Excellent h/Excellent æ/Excellent p/Excellent ə/Excellent n/Excellent,s/Good t/Good ɪ/Good l/Good w/Good eɪ/Good t/Good ɪ/Good ŋ/Good f/Good ɔ/Good ɪ/Good t/Average t/Good u/Good h/Good æ/Good p/Good ə/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270178.WAV,LOOKS TO BE WORTH THE WAIT,l/Excellent ʊ/Worst k/Excellent s/Excellent t/Excellent u/Good b/Excellent i/Excellent w/Excellent ɚ/Excellent θ/Excellent ð/Excellent ə/Excellent w/Excellent eɪ/Excellent t/Excellent,l/Good ʊ/Bad k/Good s/Good t/Good u/Average b/Good i/Good w/Good ɚ/Good θ/Good ð/Good ə/Good w/Good eɪ/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270183.WAV,FEELS SO GOOD TO BE BACK TOGETHER,f/Excellent i/Excellent l/Excellent z/Good s/Excellent oʊ/Excellent ɡ/Excellent ʊ/Excellent d/Excellent t/Excellent u/Excellent b/Excellent i/Excellent b/Excellent æ/Excellent k/Excellent t/Excellent ə/Excellent ɡ/Excellent ɛ/Excellent ð/Excellent ɚ/Excellent,f/Good i/Good l/Good z/Average s/Good oʊ/Good ɡ/Good ʊ/Good d/Good t/Good u/Good b/Good i/Good b/Good æ/Good k/Good t/Good ə/Good ɡ/Good ɛ/Good ð/Good ɚ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270197.WAV,LISTEN TO IT IN ALL ITS GLORY,l/Excellent ɪ/Excellent s/Excellent n/Excellent t/Excellent u/Excellent ɪ/Excellent t/Good ɪ/Excellent n/Excellent ɔ/Excellent l/Excellent ɪ/Excellent t/Excellent s/Excellent ɡ/Excellent l/Excellent ɔ/Excellent ɹ/Excellent i/Excellent,l/Good ɪ/Good s/Good n/Good t/Good u/Good ɪ/Good t/Average ɪ/Good n/Good ɔ/Good l/Good ɪ/Good t/Good s/Good ɡ/Good l/Good ɔ/Good ɹ/Good i/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270206.WAV,MASKS ARE PART OF UNIFORM,m/Excellent ɑ/Excellent s/Excellent k/Excellent s/Excellent ɑ/Excellent ɹ/Excellent p/Excellent ɑ/Excellent ɹ/Excellent t/Excellent ə/Excellent v/Good j/Excellent uː/Excellent n/Excellent ɪ/Excellent f/Excellent ɔ/Excellent m/Average,m/Good ɑ/Good s/Good k/Good s/Good ɑ/Good ɹ/Good p/Good ɑ/Good ɹ/Good t/Good ə/Good v/Excellent j/Good uː/Good n/Good ɪ/Good f/Good ɔ/Good m/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270245.WAV,WHEN IS IT TIME TO TALK ABOUT GUNS,w/Excellent ɛ/Excellent n/Excellent ɪ/Excellent z/Excellent ɪ/Excellent t/Excellent t/Excellent aɪ/Excellent m/Excellent t/Excellent u/Excellent t/Excellent ɔ/Excellent k/Excellent ə/Excellent b/Excellent aʊ/Excellent t/Good ɡ/Excellent ə/Good n/Good z/Good,w/Good ɛ/Good n/Good ɪ/Good z/Good ɪ/Good t/Good t/Good aɪ/Good m/Good t/Good u/Good t/Good ɔ/Good k/Good ə/Good b/Good aʊ/Good t/Excellent ɡ/Good ə/Average n/Average z/Excellent,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270270.WAV,THIS IS NOT A NICE STORY IT'S TRUE,ð/Excellent ɪ/Excellent s/Excellent ɪ/Excellent z/Excellent n/Excellent ə/Excellent t/Excellent ə/Excellent n/Excellent aɪ/Excellent s/Excellent s/Excellent t/Excellent ɔː/Excellent ɹ/Excellent i/Excellent ɪ/Excellent t/Excellent s/Excellent t/Excellent ɹ/Excellent u/Excellent,ð/Good ɪ/Good s/Good ɪ/Good z/Good n/Good ə/Good t/Good ə/Good n/Good aɪ/Good s/Good s/Good t/Good ɔː/Good ɹ/Good i/Good ɪ/Good t/Good s/Good t/Good ɹ/Good u/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270292.WAV,WE SHOULD TOTALLY GO FOR A WALK,w/Excellent i/Excellent ʃ/Excellent ʊ/Excellent d/Excellent t/Excellent oʊ/Excellent t/Excellent ə/Good l/Excellent i/Excellent ɡ/Excellent oʊ/Excellent f/Excellent ɔ/Excellent ə/Excellent w/Excellent ɔ/Excellent k/Excellent,w/Good i/Good ʃ/Good ʊ/Good d/Good t/Good oʊ/Good t/Good ə/Average l/Good i/Good ɡ/Good oʊ/Good f/Good ɔ/Good ə/Good w/Good ɔ/Good k/Good,1.0
