audiofilepath,transcript,phoneme_scores
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3021/030210079.WAV,I DO NOT WISH TO SEE YOU AGAIN,aɪ/2.0 d/2.0 ʊ/1.8 n/2.0 ə/2.0 t/2.0 w/2.0 ɪ/2.0 ʃ/2.0 t/2.0 u/1.8 s/2.0 i/2.0 j/2.0 u/2.0 ə/1.4 ɡ/2.0 eɪ/1.8 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3021/030210082.WAV,IT IS OVER ALREADY,ɪ/2.0 t/2.0 ɪ/2.0 z/2.0 oʊ/2.0 v/2.0 ɚ/2.0 ɔ/2.0 l/1.6 ɹ/2.0 ɛ/2.0 d/2.0 i/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3021/030210118.WAV,WE WERE ALL SURE OF THAT,w/2.0 i/2.0 w/2.0 ɚ/0.8 ɔ/2.0 l/2.0 ʃ/2.0 ʊ/0.6 ə/0.6 ə/2.0 v/1.8 ð/2.0 æ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3021/030210123.WAV,IS THIS WELL DONE,ɪ/2.0 z/2.0 ð/2.0 ɪ/2.0 s/2.0 w/2.0 ɛ/2.0 l/2.0 d/2.0 ə/1.4 n/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3021/030210137.WAV,BUT CARE CARE CARE,b/2.0 ə/1.8 t/2.0 k/2.0 ɛ/2.0 ɹ/2.0 k/2.0 ɛ/2.0 ɹ/2.0 k/2.0 ɛ/2.0 ɹ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3021/030210143.WAV,IT IS ONLY FOUR FEET HIGH,ɪ/2.0 t/2.0 ɪ/2.0 z/1.8 oʊ/2.0 n/2.0 l/2.0 i/2.0 f/2.0 ɔ/2.0 f/2.0 i/2.0 t/1.8 h/2.0 aɪ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3021/030210152.WAV,HE ONLY WRITES TO TELL ME A PLACE OF NEWS,h/2.0 i/2.0 oʊ/2.0 n/2.0 l/2.0 i/2.0 ɹ/2.0 aɪ/2.0 t/1.6 s/1.6 t/2.0 u/1.8 t/2.0 ɛ/2.0 l/2.0 m/2.0 i/1.8 ə/1.4 p/2.0 l/2.0 eɪ/2.0 s/2.0 ə/2.0 v/1.6 n/1.6 j/2.0 u/2.0 z/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3021/030210164.WAV,WHAT WOMAN WHO REALLY LOVED WOULD,w/2.0 ə/2.0 t/2.0 w/2.0 ʊ/2.0 m/2.0 ə/2.0 n/2.0 h/2.0 u/2.0 ɹ/2.0 ɪ/2.0 ʌ/2.0 l/2.0 i/2.0 l/2.0 ə/2.0 v/1.8 d/2.0 w/2.0 ʊ/2.0 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3021/030210165.WAV,TELL ME WHAT YOU WOULD DO,t/2.0 ɛ/2.0 l/2.0 m/2.0 i/1.8 w/2.0 ə/1.8 t/2.0 j/2.0 u/1.8 w/2.0 ʊ/2.0 d/2.0 d/2.0 ʊ/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3021/030210175.WAV,WHY WOULD YOU WRITE TO ME,w/2.0 aɪ/2.0 w/2.0 ʊ/2.0 d/2.0 j/2.0 u/1.8 ɹ/2.0 aɪ/2.0 t/1.8 t/2.0 u/1.8 m/2.0 i/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230003.WAV,BUT IT'S A REALLY NICE PRISON SO,b/2.0 ə/1.2 t/1.6 ɪ/2.0 t/2.0 s/2.0 ə/2.0 ɹ/2.0 ɪ/1.8 ʌ/1.8 l/2.0 i/2.0 n/2.0 aɪ/2.0 s/2.0 p/2.0 ɹ/2.0 ɪ/2.0 z/1.8 n/2.0 s/2.0 oʊ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230018.WAV,AND HE'S NOT IN LOVE WITH ME,ə/2.0 n/2.0 h/2.0 i/2.0 z/1.8 n/2.0 ə/2.0 t/2.0 ɪ/2.0 n/2.0 l/2.0 ə/2.0 v/2.0 w/2.0 ɪ/2.0 ð/2.0 m/2.0 i/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230056.WAV,ONE OF THEM TURNED ON HIM,w/2.0 ə/2.0 n/2.0 ə/2.0 v/2.0 ð/2.0 ɛ/1.6 m/2.0 t/2.0 ɚ/2.0 n/2.0 d/2.0 ə/2.0 n/2.0 h/2.0 ɪ/2.0 m/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230060.WAV,AUTHORITIES CLAIMS THAT THE KILLINGS WERE THE CRIME OF ANGER,ɔ/2.0 θ/2.0 ʌ/2.0 ɹ/2.0 ɪ/2.0 t/2.0 ɪ/2.0 z/1.6 k/2.0 l/2.0 eɪ/2.0 m/2.0 z/1.6 ð/2.0 æ/2.0 t/2.0 ð/2.0 ə/2.0 k/2.0 ɪ/2.0 l/2.0 ɪ/2.0 ŋ/2.0 z/1.8 w/2.0 ə/2.0 ð/2.0 ə/2.0 k/2.0 ɹ/2.0 aɪ/2.0 m/1.8 ə/2.0 v/1.8 æ/2.0 ŋ/1.8 ɡ/2.0 ɚ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230086.WAV,THE CASE IS STILL ON APPEAL,ð/2.0 ə/2.0 k/2.0 eɪ/2.0 s/2.0 ɪ/2.0 z/1.8 s/2.0 t/2.0 ɪ/2.0 l/2.0 ə/2.0 n/1.8 ə/2.0 p/2.0 iː/2.0 l/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230092.WAV,I CALL UPON CONGRESS TO DO THIS IMMEDIATELY,aɪ/2.0 k/2.0 ɔ/2.0 l/2.0 ə/2.0 p/2.0 ʌ/2.0 n/2.0 k/2.0 ʌ/2.0 ŋ/2.0 ɡ/2.0 ɹ/2.0 ɛ/1.6 s/2.0 t/2.0 u/1.8 d/2.0 ʊ/1.8 ð/2.0 ɪ/2.0 s/2.0 ɪ/2.0 m/2.0 iː/1.6 d/2.0 ɪ/2.0 ə/2.0 t/2.0 l/2.0 i/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230119.WAV,HURT A CANCER THINGS WILL NEVER BE THE SAME,h/2.0 ɚ/2.0 t/2.0 ə/2.0 k/2.0 æ/2.0 n/2.0 s/2.0 ɚ/2.0 θ/2.0 ɪ/2.0 ŋ/2.0 z/1.8 w/2.0 ɪ/2.0 l/2.0 n/2.0 ɛ/2.0 v/2.0 ɚ/2.0 b/2.0 i/2.0 ð/2.0 ə/2.0 s/2.0 eɪ/2.0 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230170.WAV,WHAT A DREAM COME TRUE THAT WOULD BE,w/2.0 ə/1.8 t/2.0 ə/2.0 d/2.0 ɹ/2.0 i/2.0 m/2.0 k/2.0 ə/2.0 m/2.0 t/2.0 ɹ/2.0 u/2.0 ð/2.0 æ/2.0 t/2.0 w/2.0 ʊ/2.0 d/2.0 b/2.0 i/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230182.WAV,BASKET IT A LITTLE SMALL,b/2.0 ɑː/2.0 s/2.0 k/1.8 ɪ/2.0 t/2.0 ɪ/2.0 t/2.0 ə/2.0 l/2.0 ɪ/2.0 t/2.0 l/2.0 s/2.0 m/2.0 ɔ/2.0 l/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230194.WAV,THE IDEA THAT THERE IS A LARGE NO,ð/2.0 i/2.0 aɪ/2.0 d/2.0 ɪ/2.0 ʌ/2.0 ð/2.0 æ/2.0 t/2.0 ð/2.0 ɛ/2.0 ɹ/2.0 ɪ/1.6 z/1.6 ə/2.0 l/2.0 ɑ/2.0 dʒ/1.6 n/2.0 oʊ/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230209.WAV,THIS IS ALL SORTS OF DUMB,ð/2.0 ɪ/2.0 s/2.0 ɪ/2.0 z/1.8 ɔ/2.0 l/2.0 s/2.0 ɔ/2.0 ɹ/1.6 t/2.0 s/2.0 ə/1.8 v/1.8 d/2.0 ə/2.0 m/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230253.WAV,I WAS ALL THE WAY IN FRONT,aɪ/2.0 w/2.0 ə/2.0 z/1.8 ɔ/1.8 l/2.0 ð/2.0 ə/2.0 w/2.0 eɪ/2.0 ɪ/2.0 n/2.0 f/2.0 ɹ/2.0 ə/2.0 n/1.6 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230260.WAV,WE HAVE TO UNDERSTAND HOW IT AFFECTS US,w/2.0 i/2.0 h/2.0 æ/2.0 v/2.0 t/2.0 u/2.0 ʌ/1.6 n/2.0 d/2.0 ə/2.0 s/2.0 t/2.0 æ/2.0 n/2.0 d/2.0 h/2.0 aʊ/2.0 ɪ/2.0 t/2.0 ə/2.0 f/2.0 ɛ/2.0 k/2.0 t/2.0 s/2.0 ə/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230276.WAV,I DO MY BEST WORK ON THE FLOOR,aɪ/2.0 d/2.0 ʊ/1.8 m/2.0 aɪ/2.0 b/2.0 ɛ/2.0 s/2.0 t/2.0 w/2.0 ɚ/2.0 k/2.0 ə/2.0 n/2.0 ð/1.4 ə/1.4 f/2.0 l/2.0 ɔ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230280.WAV,YOU WERE SUPPOSED TO BE HERE FOR ME,j/2.0 u/1.8 w/2.0 ɚ/2.0 s/2.0 ə/2.0 p/2.0 oʊ/2.0 z/1.6 d/1.6 t/2.0 u/1.8 b/2.0 i/2.0 h/2.0 ɪ/2.0 ə/2.0 f/2.0 ɔ/1.8 m/2.0 i/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230311.WAV,WHAT DO I KNOW ABOUT TEA,w/2.0 ə/2.0 t/1.8 d/2.0 ʊ/1.8 aɪ/2.0 n/2.0 oʊ/2.0 ə/1.6 b/2.0 aʊ/2.0 t/1.8 t/2.0 i/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230330.WAV,YET SHE LOVED HIM IN SPITE OF IT ALL,j/2.0 ɛ/2.0 t/2.0 ʃ/2.0 i/2.0 l/2.0 ə/2.0 v/1.8 d/2.0 h/2.0 ɪ/2.0 m/2.0 ɪ/2.0 n/2.0 s/2.0 p/2.0 aɪ/2.0 t/2.0 ə/2.0 v/2.0 ɪ/2.0 t/2.0 ɔ/2.0 l/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230336.WAV,YET HE WAS AFRAID TO ACT,j/2.0 ɛ/2.0 t/2.0 h/2.0 i/2.0 w/2.0 ə/2.0 z/1.8 ə/1.6 f/2.0 ɹ/2.0 eɪ/2.0 d/1.6 t/2.0 u/2.0 æ/1.8 k/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230340.WAV,HE COULD NOT UNDERTAKE TO LIVE ON THAT,h/2.0 i/2.0 k/2.0 ʊ/2.0 d/1.8 n/2.0 ə/2.0 t/2.0 ʌ/1.4 n/2.0 d/2.0 ə/2.0 t/2.0 eɪ/2.0 k/1.8 t/2.0 u/1.8 l/2.0 ɪ/2.0 v/1.8 ə/2.0 n/2.0 ð/1.6 æ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3023/030230374.WAV,BUT THE LETTER WAS NEVER FOR HIM,b/2.0 ə/2.0 t/1.6 ð/2.0 ə/2.0 l/2.0 ɛ/2.0 t/2.0 ə/2.0 w/2.0 ə/2.0 z/1.8 n/2.0 ɛ/2.0 v/2.0 ɚ/2.0 f/2.0 ɔ/1.8 h/2.0 ɪ/2.0 m/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460032.WAV,AND THIS FROM ME,æ/1.8 n/2.0 d/2.0 ð/2.0 ɪ/2.0 s/2.0 f/2.0 ɹ/2.0 ə/2.0 m/1.6 m/2.0 i/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460038.WAV,WHAT WHAT DO YOU LOCK AT ME SO HAD FOR,w/2.0 ə/2.0 t/2.0 w/2.0 ə/2.0 t/2.0 d/2.0 ʊ/1.6 j/2.0 u/1.8 l/2.0 ə/2.0 k/2.0 æ/2.0 t/2.0 m/2.0 i/1.8 s/2.0 oʊ/2.0 h/2.0 æ/2.0 d/2.0 f/2.0 ɔ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460048.WAV,THEY WANTING SOMETHING OF HIM,ð/2.0 eɪ/1.8 w/2.0 ɑː/2.0 n/2.0 t/2.0 ɪ/2.0 ŋ/1.8 s/2.0 ʌ/2.0 m/2.0 θ/1.8 ɪ/2.0 ŋ/2.0 ə/2.0 v/1.8 h/2.0 ɪ/2.0 m/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460051.WAV,WOULD YOU PLEASE TO WAIT,w/2.0 ʊ/2.0 d/2.0 j/2.0 u/2.0 p/2.0 l/2.0 i/1.6 z/1.6 t/2.0 u/1.6 w/2.0 eɪ/1.4 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460052.WAV,WHAT WAS I TO MAKE OF IT,w/2.0 ə/2.0 t/2.0 w/2.0 ə/2.0 z/1.8 aɪ/2.0 t/2.0 u/1.6 m/2.0 eɪ/2.0 k/2.0 ə/2.0 v/1.4 ɪ/2.0 t/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460071.WAV,WHAT WAS SHE HAS ABOUT,w/2.0 ə/2.0 t/2.0 w/2.0 ə/2.0 z/2.0 ʃ/2.0 i/1.8 h/2.0 æ/2.0 z/1.8 ə/1.8 b/2.0 aʊ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460085.WAV,WAS IT A BED,w/2.0 ə/2.0 z/2.0 ɪ/2.0 t/2.0 ə/0.8 b/2.0 ɛ/2.0 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460097.WAV,I I WILL SEEN THAT YOU HAVE WAS YOU WANT,aɪ/2.0 aɪ/2.0 w/2.0 ɪ/2.0 l/1.4 s/2.0 i/2.0 n/2.0 ð/2.0 æ/2.0 t/2.0 j/2.0 u/2.0 h/2.0 æ/2.0 v/1.8 w/2.0 ə/2.0 z/2.0 j/2.0 u/1.8 w/2.0 ɑ/2.0 n/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460106.WAV,WHY DO I KNOW YOU,w/2.0 aɪ/2.0 d/2.0 ʊ/1.8 aɪ/2.0 n/2.0 oʊ/2.0 j/2.0 u/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460110.WAV,ALL ALL THAT WAS PAST,ɔ/2.0 l/2.0 ɔ/2.0 l/2.0 ð/2.0 æ/2.0 t/2.0 w/2.0 ə/1.8 z/2.0 p/2.0 ɑ/2.0 s/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460114.WAV,BUT I WOULD LIKE TO TRY,b/2.0 ə/2.0 t/2.0 aɪ/2.0 w/2.0 ʊ/2.0 d/2.0 l/2.0 aɪ/1.8 k/2.0 t/2.0 u/1.6 t/2.0 ɹ/2.0 aɪ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460126.WAV,HAD A BIG PLACE,h/2.0 æ/2.0 d/2.0 ə/1.0 b/2.0 ɪ/2.0 ɡ/2.0 p/2.0 l/2.0 eɪ/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460133.WAV,NOT NOT THAT I LIKED HIM,n/2.0 ə/2.0 t/2.0 n/2.0 ə/2.0 t/2.0 ð/2.0 æ/2.0 t/2.0 aɪ/2.0 l/2.0 aɪ/2.0 k/2.0 t/1.8 h/2.0 ɪ/2.0 m/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460142.WAV,WE HAVE TO TAKE WHAT WE CAN GET,w/2.0 i/2.0 h/2.0 æ/2.0 v/2.0 t/2.0 u/1.6 t/2.0 eɪ/2.0 k/2.0 w/2.0 ə/1.8 t/2.0 w/2.0 i/2.0 k/2.0 æ/2.0 n/2.0 ɡ/2.0 ɛ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460146.WAV,HOW WOULD THE THINGS GET DONE HERE,h/1.8 aʊ/2.0 w/2.0 ʊ/2.0 d/2.0 ð/1.8 ə/2.0 θ/2.0 ɪ/2.0 ŋ/2.0 z/1.6 ɡ/2.0 ɛ/2.0 t/2.0 d/2.0 ə/1.4 n/1.6 h/2.0 ɪ/2.0 ə/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460147.WAV,THE BIG BOY WERE COMING OVER ALL THE TIME,ð/1.8 ə/2.0 b/2.0 ɪ/2.0 ɡ/2.0 b/2.0 ɔɪ/0.6 w/1.6 ɚ/1.4 k/2.0 ʌ/2.0 m/2.0 ɪ/2.0 ŋ/2.0 oʊ/1.4 v/1.8 ɚ/2.0 ɔ/2.0 l/2.0 ð/1.8 ə/2.0 t/2.0 aɪ/2.0 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460157.WAV,NOR GET BACK TO THE BEGINNING,n/2.0 ɔ/2.0 ɡ/2.0 ɛ/2.0 t/2.0 b/2.0 æ/2.0 k/2.0 t/2.0 u/1.6 ð/2.0 ə/2.0 b/2.0 ɪ/2.0 ɡ/2.0 ɪ/2.0 n/2.0 ɪ/2.0 ŋ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460158.WAV,AND THERE WAS THE PLANE,æ/1.8 n/2.0 d/2.0 ð/2.0 ɛ/2.0 ɹ/2.0 w/2.0 ə/2.0 z/2.0 ð/2.0 ə/2.0 p/2.0 l/2.0 eɪ/1.6 n/1.4
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460160.WAV,DOES HE KNOW YOUR PHONE NUMBER,d/2.0 ə/2.0 z/1.8 h/2.0 i/2.0 n/2.0 oʊ/2.0 j/2.0 ʊ/1.8 ə/1.8 f/2.0 oʊ/1.0 n/2.0 n/2.0 ʌ/2.0 m/2.0 b/2.0 ɚ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3046/030460163.WAV,IT WAS A NEW DAY,ɪ/1.8 t/2.0 w/2.0 ə/2.0 z/2.0 ə/1.2 n/2.0 j/2.0 u/2.0 d/2.0 eɪ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490010.WAV,SWEET YOU LOOK SO BEAUTIFUL TODAY,s/2.0 w/2.0 i/1.6 t/1.6 j/2.0 u/1.6 l/2.0 ʊ/2.0 k/2.0 s/2.0 oʊ/2.0 b/2.0 j/2.0 uː/2.0 t/2.0 ɪ/1.6 f/2.0 l/2.0 t/2.0 ə/2.0 d/2.0 eɪ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490013.WAV,ITS WAS REALLY TOO MUCH,ɪ/2.0 t/1.4 s/1.4 w/2.0 ə/2.0 z/2.0 ɹ/2.0 ɪ/2.0 ʌ/2.0 l/2.0 i/2.0 t/2.0 u/1.8 m/2.0 ə/2.0 tʃ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490029.WAV,I LOVE ALL OF THEM,aɪ/2.0 l/2.0 ə/2.0 v/2.0 ɔ/2.0 l/1.6 ə/2.0 v/2.0 ð/2.0 ə/2.0 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490040.WAV,WHAT IS ONE REALLY TO CARE FOR,w/2.0 ə/2.0 t/2.0 ɪ/2.0 z/2.0 w/2.0 ə/2.0 n/2.0 ɹ/2.0 ɪ/2.0 ʌ/2.0 l/2.0 i/2.0 t/2.0 u/1.6 k/2.0 ɛ/2.0 ɹ/2.0 f/2.0 ɔ/2.0 ɹ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490055.WAV,AND YOUR WILL SING TO US WILL YOUR NOT,æ/2.0 n/2.0 d/2.0 j/2.0 ɔ/2.0 w/2.0 ɪ/1.8 l/1.8 s/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/1.6 ə/2.0 s/2.0 w/2.0 ɪ/1.6 l/1.6 j/2.0 ɔ/2.0 n/2.0 ə/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490062.WAV,WHERE YOU HAVE IT NOW,w/2.0 ɛ/1.6 ɹ/1.6 j/2.0 u/1.2 h/2.0 æ/2.0 v/2.0 ɪ/2.0 t/2.0 n/2.0 aʊ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490063.WAV,WHAT OF WHERE TO SEE THEM,w/2.0 ə/2.0 t/2.0 ə/2.0 v/1.6 w/2.0 ɛ/2.0 ɹ/2.0 t/2.0 u/1.6 s/2.0 i/1.2 ð/2.0 ə/2.0 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490071.WAV,DOES HE GO ABOUT WITH THEM,d/2.0 ə/2.0 z/2.0 h/2.0 i/1.4 ɡ/2.0 oʊ/2.0 ə/1.6 b/2.0 aʊ/1.8 t/2.0 w/2.0 ɪ/2.0 ð/1.8 ð/2.0 ə/2.0 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490076.WAV,THE STORY WAS NOT NEW,ð/2.0 ə/2.0 s/2.0 t/1.8 ɔː/2.0 ɹ/2.0 i/2.0 w/2.0 ə/2.0 z/1.8 n/2.0 ə/2.0 t/2.0 n/2.0 j/2.0 u/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490078.WAV,WITH THAT THEY HAD TO GO,w/2.0 ɪ/2.0 ð/1.8 ð/2.0 æ/2.0 t/2.0 ð/2.0 eɪ/2.0 h/2.0 æ/2.0 d/2.0 t/2.0 u/1.6 ɡ/2.0 oʊ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490095.WAV,WILL SHE BE AT HOME THIS AFTERNOON,w/2.0 ɪ/2.0 l/2.0 ʃ/2.0 i/1.8 b/2.0 i/2.0 æ/1.2 t/2.0 h/2.0 oʊ/2.0 m/1.8 ð/2.0 ɪ/2.0 s/1.8 ɑː/2.0 f/2.0 t/2.0 ə/1.8 n/2.0 uː/1.6 n/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490126.WAV,THEN THEY LET HER BE,ð/2.0 ɛ/2.0 n/2.0 ð/2.0 eɪ/2.0 l/2.0 ɛ/2.0 t/2.0 h/2.0 ɚ/2.0 b/2.0 i/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490127.WAV,MANY HAD COME ONLY FOR THAT DAY,m/2.0 ɛ/2.0 n/2.0 i/2.0 h/2.0 æ/2.0 d/2.0 k/2.0 ə/2.0 m/1.8 oʊ/1.8 n/2.0 l/2.0 i/2.0 f/2.0 ɔ/2.0 ɹ/2.0 ð/2.0 æ/2.0 t/2.0 d/2.0 eɪ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490130.WAV,BUT WAS THAT ALL,b/2.0 ə/2.0 t/2.0 w/2.0 ə/2.0 z/2.0 ð/2.0 æ/2.0 t/2.0 ɔ/1.6 l/1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490138.WAV,BUT WE WHERE TEAR THE READY,b/2.0 ə/1.8 t/2.0 w/2.0 i/2.0 w/2.0 ɛ/1.6 ɹ/1.6 t/2.0 ɛ/1.6 ɹ/1.6 ð/2.0 ə/2.0 ɹ/2.0 ɛ/2.0 d/2.0 i/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490140.WAV,WHAT ARE YOU DOING WITH HIM,w/2.0 ə/2.0 t/2.0 ɑ/2.0 j/2.0 u/1.2 d/2.0 uː/2.0 ɪ/2.0 ŋ/2.0 w/2.0 ɪ/2.0 ð/1.8 h/2.0 ɪ/2.0 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490142.WAV,IT IS A LONG STORY,ɪ/1.6 t/2.0 ɪ/1.6 z/2.0 ə/0.2 l/2.0 ə/1.8 ŋ/2.0 s/2.0 t/2.0 ɔː/2.0 ɹ/2.0 i/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490166.WAV,WHAT WORLD SHE HAVE HAD OF HIM,w/2.0 ə/2.0 t/2.0 w/2.0 ɚ/2.0 l/0.8 d/2.0 ʃ/2.0 i/2.0 h/2.0 æ/2.0 v/2.0 h/2.0 æ/0.4 d/2.0 ə/2.0 v/0.8 h/2.0 ɪ/2.0 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490168.WAV,BUT I SEE HIM,b/1.6 ə/2.0 t/2.0 aɪ/2.0 s/1.6 i/1.6 h/2.0 ɪ/2.0 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490170.WAV,IT WAS A DRINKING GLASS,ɪ/2.0 t/2.0 w/2.0 ə/2.0 z/2.0 ə/1.6 d/2.0 ɹ/2.0 ɪ/2.0 ŋ/2.0 k/2.0 ɪ/2.0 ŋ/2.0 ɡ/2.0 l/2.0 ɑ/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680003.WAV,WE HAVE TO BEGIN ARE OVER AGAIN,w/2.0 i/2.0 h/2.0 æ/2.0 v/1.8 t/2.0 u/1.8 b/2.0 ɪ/2.0 ɡ/2.0 ɪ/2.0 n/2.0 ɑ/2.0 oʊ/2.0 v/1.6 ɚ/2.0 ə/1.2 ɡ/2.0 ɛ/1.2 n/1.6
