id,audio_path,transcript,sentence_chosen,sentence_rejected,chosen,rejected,dpo_weight
22420288,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420288.WAV,WE HAVE TO MAKE A STAND NOW,Excellent,Good,WE/Excellent HAVE/Excellent TO/Excellent MAKE/Excellent A/Excellent STAND/Excellent NOW/Excellent,WE/Good HAVE/Good TO/Good MAKE/Good A/Good STAND/Good NOW/Good,1.5
22420292,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420292.WAV,MY HOME IS IN THE STARS,Excellent,Good,MY/Excellent HOME/Excellent IS/Excellent IN/Excellent THE/Excellent STARS/Excellent,MY/Good HOME/Good IS/Good IN/Good THE/Good STARS/Good,1.5
22420306,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420306.WAV,IT IS MY LOVE THAT IS BOLD,Excellent,Good,IT/Excellent IS/Excellent MY/Excellent LOVE/Excellent THAT/Excellent IS/Excellent BOLD/Excellent,IT/Good IS/Good MY/Good LOVE/Good THAT/Good IS/Good BOLD/Good,1.5
22420342,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420342.WAV,WAS HE NOT HAPPY TOO,Excellent,Good,WAS/Excellent HE/Excellent NOT/Excellent HAPPY/Excellent TOO/Excellent,WAS/Good HE/Good NOT/Good HAPPY/Good TOO/Good,1.5
22420346,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420346.WAV,WE NEITHER OF US KNOW MUCH ABOUT IT,Excellent,Good,WE/Excellent NEITHER/Excellent OF/Excellent US/Excellent KNOW/Excellent MUCH/Excellent ABOUT/Excellent IT/Excellent,WE/Good NEITHER/Good OF/Good US/Good KNOW/Good MUCH/Good ABOUT/Good IT/Good,1.5
22420348,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420348.WAV,THERE WAS ALWAYS A DAY WHEN SHE CALLED TIME,Excellent,Good,THERE/Excellent WAS/Excellent ALWAYS/Excellent A/Excellent DAY/Excellent WHEN/Excellent SHE/Excellent CALLED/Excellent TIME/Excellent,THERE/Good WAS/Good ALWAYS/Good A/Good DAY/Good WHEN/Good SHE/Good CALLED/Good TIME/Good,1.5
22420362,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420362.WAV,THEY BOTH LAUGHED AND FOR A LONG TIME,Good,Excellent,THEY/Excellent BOTH/Excellent LAUGHED/Excellent AND/Excellent FOR/Excellent A/Bad LONG/Excellent TIME/Excellent,THEY/Good BOTH/Good LAUGHED/Good AND/Good FOR/Good A/Average LONG/Good TIME/Good,1.5
22440038,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440038.WAV,INSURANCE IS A MAJOR CONSIDERATION IN MOVING,Good,Excellent,INSURANCE/Excellent IS/Excellent A/Excellent MAJOR/Excellent CONSIDERATION/Excellent IN/Excellent MOVING/Excellent,INSURANCE/Good IS/Good A/Good MAJOR/Good CONSIDERATION/Good IN/Good MOVING/Good,1.5
22440039,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440039.WAV,HE KNOWS BETTER THAN TO TELL ME ABOUT THOSE THINGS,Excellent,Good,HE/Excellent KNOWS/Excellent BETTER/Excellent THAN/Excellent TO/Excellent TELL/Excellent ME/Excellent ABOUT/Excellent THOSE/Excellent THINGS/Excellent,HE/Good KNOWS/Good BETTER/Good THAN/Good TO/Good TELL/Good ME/Good ABOUT/Good THOSE/Good THINGS/Good,1.5
22440062,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440062.WAV,AFTER THAT COMES THE UNITED STATES AND THE WORLD,Good,Excellent,AFTER/Excellent THAT/Excellent COMES/Excellent THE/Excellent UNITED/Excellent STATES/Excellent AND/Excellent THE/Excellent WORLD/Good,AFTER/Good THAT/Good COMES/Good THE/Good UNITED/Good STATES/Good AND/Good THE/Good WORLD/Excellent,1.5
22440073,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440073.WAV,THE DANGERS OF HANGING OUT IN PUBLIC PLACES,Excellent,Good,THE/Excellent DANGERS/Excellent OF/Excellent HANGING/Excellent OUT/Excellent IN/Excellent PUBLIC/Excellent PLACES/Excellent,THE/Good DANGERS/Good OF/Good HANGING/Good OUT/Good IN/Good PUBLIC/Good PLACES/Good,1.5
22440126,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440126.WAV,SO YOU SHOULD BE FINE,Excellent,Good,SO/Excellent YOU/Excellent SHOULD/Excellent BE/Excellent FINE/Excellent,SO/Good YOU/Good SHOULD/Good BE/Good FINE/Good,1.5
22440134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440134.WAV,THEY HAVE HAD THEIR CHANCE FOR MONTHS,Excellent,Good,THEY/Excellent HAVE/Excellent HAD/Excellent THEIR/Excellent CHANCE/Excellent FOR/Excellent MONTHS/Excellent,THEY/Good HAVE/Good HAD/Good THEIR/Good CHANCE/Good FOR/Good MONTHS/Good,1.5
22440139,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440139.WAV,POP IT ON THE LIST,Excellent,Good,POP/Excellent IT/Excellent ON/Excellent THE/Excellent LIST/Excellent,POP/Good IT/Good ON/Good THE/Good LIST/Good,1.5
22440144,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440144.WAV,SO YOU KNOW THE USUAL,Excellent,Good,SO/Excellent YOU/Excellent KNOW/Excellent THE/Excellent USUAL/Excellent,SO/Good YOU/Good KNOW/Good THE/Good USUAL/Good,1.5
22440165,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440165.WAV,SEEING YOU LIKE THIS IS NOT PRETTY,Excellent,Good,SEEING/Excellent YOU/Excellent LIKE/Excellent THIS/Excellent IS/Excellent NOT/Excellent PRETTY/Excellent,SEEING/Good YOU/Good LIKE/Good THIS/Good IS/Good NOT/Good PRETTY/Good,1.5
22440180,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440180.WAV,NOTHING BETTER THAN A DAY AT THE BEACH,Excellent,Good,NOTHING/Excellent BETTER/Excellent THAN/Excellent A/Excellent DAY/Excellent AT/Excellent THE/Excellent BEACH/Excellent,NOTHING/Good BETTER/Good THAN/Good A/Good DAY/Good AT/Good THE/Good BEACH/Good,1.5
22440189,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440189.WAV,IT'S UP TO YOU TO MAKE SURE THEY NEVER FORGET,Excellent,Good,IT'S/Excellent UP/Excellent TO/Excellent YOU/Excellent TO/Excellent MAKE/Excellent SURE/Excellent THEY/Excellent NEVER/Excellent FORGET/Excellent,IT'S/Good UP/Good TO/Good YOU/Good TO/Good MAKE/Good SURE/Good THEY/Good NEVER/Good FORGET/Good,1.5
22440215,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440215.WAV,YOU WILL BE THERE IN SPIRIT,Excellent,Good,YOU/Excellent WILL/Excellent BE/Excellent THERE/Excellent IN/Excellent SPIRIT/Excellent,YOU/Good WILL/Good BE/Good THERE/Good IN/Good SPIRIT/Good,1.5
22440277,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440277.WAV,PLEASE KEEP IN TOUCH WITH ME,Good,Excellent,PLEASE/Excellent KEEP/Excellent IN/Excellent TOUCH/Excellent WITH/Excellent ME/Excellent,PLEASE/Good KEEP/Good IN/Good TOUCH/Good WITH/Good ME/Good,1.5
22440286,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440286.WAV,WHAT'S THE BEST WAY TO GET A HOLD OF YOU,Good,Average,WHAT'S/Excellent THE/Excellent BEST/Excellent WAY/Excellent TO/Excellent GET/Excellent A/Excellent HOLD/Average OF/Excellent YOU/Excellent,WHAT'S/Good THE/Good BEST/Good WAY/Good TO/Good GET/Good A/Good HOLD/Good OF/Good YOU/Good,1.5
22440312,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440312.WAV,IT'S AS STEADY AS A ROCK,Good,Excellent,IT'S/Excellent AS/Excellent STEADY/Average AS/Excellent A/Excellent ROCK/Excellent,IT'S/Good AS/Good STEADY/Good AS/Good A/Good ROCK/Good,1.5
22440337,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440337.WAV,WHEN SHE LOOKED UP SHE BEAMED,Good,Average,WHEN/Excellent SHE/Excellent LOOKED/Excellent UP/Excellent SHE/Excellent BEAMED/Excellent,WHEN/Good SHE/Good LOOKED/Good UP/Good SHE/Good BEAMED/Good,1.5
22440340,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440340.WAV,THE TRAIL THOUGH WOULD BE EXTENSIVE,Excellent,Good,THE/Excellent TRAIL/Excellent THOUGH/Excellent WOULD/Excellent BE/Excellent EXTENSIVE/Excellent,THE/Good TRAIL/Good THOUGH/Good WOULD/Good BE/Good EXTENSIVE/Good,1.5
22440352,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440352.WAV,A THOUSAND YEARS AGO IT SEEMED,Good,Average,A/Excellent THOUSAND/Excellent YEARS/Excellent AGO/Excellent IT/Excellent SEEMED/Excellent,A/Good THOUSAND/Good YEARS/Good AGO/Good IT/Good SEEMED/Good,1.5
22440361,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440361.WAV,BUT ONLY IF SHE COULD HANDLE THE HEAT,Excellent,Good,BUT/Excellent ONLY/Excellent IF/Excellent SHE/Excellent COULD/Excellent HANDLE/Excellent THE/Excellent HEAT/Excellent,BUT/Good ONLY/Good IF/Good SHE/Good COULD/Good HANDLE/Good THE/Good HEAT/Good,1.5
22440362,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440362.WAV,AS IF SHE WANTED HIM TO LEAVE,Excellent,Good,AS/Excellent IF/Excellent SHE/Excellent WANTED/Excellent HIM/Excellent TO/Excellent LEAVE/Excellent,AS/Good IF/Good SHE/Good WANTED/Good HIM/Good TO/Good LEAVE/Good,1.5
22510066,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510066.WAV,BUT WE WOULD ASK MORE OF YOU,Good,Excellent,BUT/Excellent WE/Excellent WOULD/Excellent ASK/Excellent MORE/Excellent OF/Excellent YOU/Excellent,BUT/Good WE/Good WOULD/Good ASK/Good MORE/Good OF/Good YOU/Good,1.5
22510069,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510069.WAV,THAT'S WHY IT IS SO DIFFICULT,Good,Excellent,THAT'S/Excellent WHY/Excellent IT/Excellent IS/Excellent SO/Excellent DIFFICULT/Excellent,THAT'S/Good WHY/Good IT/Good IS/Good SO/Good DIFFICULT/Good,1.5
22510089,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510089.WAV,BUT WE ARE NOT RESPONSIBLE FOR THIS,Good,Excellent,BUT/Excellent WE/Excellent ARE/Excellent NOT/Excellent RESPONSIBLE/Excellent FOR/Excellent THIS/Excellent,BUT/Good WE/Good ARE/Good NOT/Good RESPONSIBLE/Good FOR/Good THIS/Good,1.5
22510093,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510093.WAV,WE MIGHT GET BEAT AND WE MIGHT WIN,Good,Average,WE/Excellent MIGHT/Excellent GET/Excellent BEAT/Excellent AND/Excellent WE/Excellent MIGHT/Excellent WIN/Excellent,WE/Good MIGHT/Good GET/Good BEAT/Good AND/Good WE/Good MIGHT/Good WIN/Good,1.5
22510095,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510095.WAV,THEY ALL LIVED IN THE SAME STREET,Excellent,Good,THEY/Excellent ALL/Excellent LIVED/Excellent IN/Excellent THE/Excellent SAME/Excellent STREET/Excellent,THEY/Good ALL/Good LIVED/Good IN/Good THE/Good SAME/Good STREET/Good,1.5
22510122,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510122.WAV,YOU KNOW THIS COULD BE TRUE,Excellent,Good,YOU/Excellent KNOW/Excellent THIS/Excellent COULD/Excellent BE/Excellent TRUE/Excellent,YOU/Good KNOW/Good THIS/Good COULD/Good BE/Good TRUE/Good,1.5
22510152,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510152.WAV,TAG A FRIEND YOU WISH YOU WERE HERE WITH,Good,Average,TAG/Excellent A/Excellent FRIEND/Excellent YOU/Excellent WISH/Excellent YOU/Excellent WERE/Excellent HERE/Excellent WITH/Excellent,TAG/Good A/Good FRIEND/Good YOU/Good WISH/Good YOU/Good WERE/Good HERE/Good WITH/Good,1.5
22510166,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510166.WAV,FASHION IS IN A TERRIBLE STATE,Excellent,Good,FASHION/Excellent IS/Excellent IN/Excellent A/Excellent TERRIBLE/Excellent STATE/Excellent,FASHION/Good IS/Good IN/Good A/Good TERRIBLE/Good STATE/Good,1.5
22510190,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510190.WAV,IT'S A BIT OF A FEAR FOR ME THAT,Excellent,Good,IT'S/Excellent A/Excellent BIT/Excellent OF/Excellent A/Excellent FEAR/Excellent FOR/Excellent ME/Excellent THAT/Excellent,IT'S/Good A/Good BIT/Good OF/Good A/Good FEAR/Good FOR/Good ME/Good THAT/Good,1.5
22510211,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510211.WAV,HOW ABOUT THIS FOR A CHANGE,Good,Excellent,HOW/Excellent ABOUT/Excellent THIS/Excellent FOR/Excellent A/Excellent CHANGE/Excellent,HOW/Good ABOUT/Good THIS/Good FOR/Good A/Good CHANGE/Good,1.5
22510230,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510230.WAV,THAT WAY PEOPLE WOULD LOVE TO SEE IT LIVE,Excellent,Good,THAT/Excellent WAY/Excellent PEOPLE/Excellent WOULD/Excellent LOVE/Excellent TO/Excellent SEE/Excellent IT/Excellent LIVE/Excellent,THAT/Good WAY/Good PEOPLE/Good WOULD/Good LOVE/Good TO/Good SEE/Good IT/Good LIVE/Good,1.5
22510237,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510237.WAV,I THINK WE SHOULD GET HIM ON THE SHOW,Excellent,Good,I/Excellent THINK/Excellent WE/Excellent SHOULD/Excellent GET/Excellent HIM/Excellent ON/Excellent THE/Excellent SHOW/Excellent,I/Good THINK/Good WE/Good SHOULD/Good GET/Good HIM/Good ON/Good THE/Good SHOW/Good,1.5
22510255,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510255.WAV,I MAY STILL BE TIRED,Excellent,Good,I/Excellent MAY/Excellent STILL/Excellent BE/Excellent TIRED/Excellent,I/Good MAY/Good STILL/Good BE/Good TIRED/Good,1.5
22510266,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510266.WAV,VIDEO ABOUT THE NEW LOCATION,Excellent,Good,VIDEO/Excellent ABOUT/Excellent THE/Excellent NEW/Excellent LOCATION/Excellent,VIDEO/Good ABOUT/Good THE/Good NEW/Good LOCATION/Good,1.5
22510276,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510276.WAV,REMEMBER THAT WE ARE ALL EQUAL,Excellent,Good,REMEMBER/Excellent THAT/Excellent WE/Excellent ARE/Excellent ALL/Excellent EQUAL/Excellent,REMEMBER/Good THAT/Good WE/Good ARE/Good ALL/Good EQUAL/Good,1.5
22510291,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510291.WAV,MATCH OF THE YEAR SO FAR,Excellent,Good,MATCH/Excellent OF/Excellent THE/Excellent YEAR/Excellent SO/Excellent FAR/Excellent,MATCH/Good OF/Good THE/Good YEAR/Good SO/Good FAR/Good,1.5
22510300,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510300.WAV,I THINK IT IS TIME,Excellent,Good,I/Excellent THINK/Excellent IT/Excellent IS/Excellent TIME/Excellent,I/Good THINK/Good IT/Good IS/Good TIME/Good,1.5
22510320,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510320.WAV,KEEPING MY HAND IN MY POCKET,Excellent,Good,KEEPING/Excellent MY/Excellent HAND/Excellent IN/Excellent MY/Excellent POCKET/Excellent,KEEPING/Good MY/Good HAND/Good IN/Good MY/Good POCKET/Good,1.5
22510323,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510323.WAV,SHE WANTS TO GET CAUGHT,Excellent,Good,SHE/Excellent WANTS/Excellent TO/Excellent GET/Excellent CAUGHT/Excellent,SHE/Good WANTS/Good TO/Good GET/Good CAUGHT/Good,1.5
22510368,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510368.WAV,BUT HOW MANY WILL NEVER SEE IT,Excellent,Good,BUT/Excellent HOW/Excellent MANY/Excellent WILL/Excellent NEVER/Excellent SEE/Excellent IT/Excellent,BUT/Good HOW/Good MANY/Good WILL/Good NEVER/Good SEE/Good IT/Good,1.5
22820020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820020.WAV,THE MAN YOU ARE TALKING ABOUT HAD A BROWN JACKET,Good,Excellent,THE/Excellent MAN/Excellent YOU/Excellent ARE/Excellent TALKING/Excellent ABOUT/Excellent HAD/Excellent A/Excellent BROWN/Average JACKET/Excellent,THE/Good MAN/Good YOU/Good ARE/Good TALKING/Good ABOUT/Good HAD/Good A/Good BROWN/Good JACKET/Good,1.5
22820021,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820021.WAV,SOME WORKERS WERE BACK ON THE JOB,Good,Excellent,SOME/Excellent WORKERS/Excellent WERE/Excellent BACK/Bad ON/Excellent THE/Excellent JOB/Excellent,SOME/Good WORKERS/Good WERE/Good BACK/Average ON/Good THE/Good JOB/Good,1.5
22820026,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820026.WAV,THEY WOULD NOT STAND FOR IT,Excellent,Good,THEY/Excellent WOULD/Excellent NOT/Excellent STAND/Excellent FOR/Excellent IT/Excellent,THEY/Good WOULD/Good NOT/Good STAND/Good FOR/Good IT/Good,1.5
22820042,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820042.WAV,SOMEBODY WHO CAN HIT HOME RUNS AND DRIVE IN RUNS,Good,Average,SOMEBODY/Excellent WHO/Excellent CAN/Excellent HIT/Excellent HOME/Excellent RUNS/Average AND/Excellent DRIVE/Excellent IN/Excellent RUNS/Average,SOMEBODY/Good WHO/Good CAN/Good HIT/Good HOME/Good RUNS/Bad AND/Good DRIVE/Good IN/Good RUNS/Good,1.5
22820062,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820062.WAV,HE PROBABLY IS THE MOST TALENTED IN THE SECONDARY,Good,Average,HE/Excellent PROBABLY/Excellent IS/Excellent THE/Excellent MOST/Excellent TALENTED/Excellent IN/Excellent THE/Excellent SECONDARY/Excellent,HE/Good PROBABLY/Good IS/Good THE/Good MOST/Good TALENTED/Good IN/Good THE/Good SECONDARY/Good,1.5
22820072,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820072.WAV,IF THERE WERE GAMES WE WOULD BENEFIT FROM THEM,Good,Excellent,IF/Excellent THERE/Excellent WERE/Excellent GAMES/Excellent WE/Excellent WOULD/Excellent BENEFIT/Excellent FROM/Excellent THEM/Excellent,IF/Good THERE/Good WERE/Good GAMES/Good WE/Good WOULD/Good BENEFIT/Good FROM/Good THEM/Good,1.5
22820079,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820079.WAV,I WAS WATCHING BACK AND FIRTH BACK AND FIRTH,Good,Average,I/Excellent WAS/Excellent WATCHING/Excellent BACK/Excellent AND/Excellent FIRTH/Excellent BACK/Excellent AND/Excellent FIRTH/Excellent,I/Good WAS/Good WATCHING/Good BACK/Good AND/Good FIRTH/Good BACK/Good AND/Good FIRTH/Good,1.5
22820106,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820106.WAV,MANY OF THE TROOPS WERE BADLY BURNED,Good,Excellent,MANY/Excellent OF/Excellent THE/Excellent TROOPS/Average WERE/Excellent BADLY/Excellent BURNED/Good,MANY/Good OF/Good THE/Good TROOPS/Good WERE/Good BADLY/Good BURNED/Average,1.5
22820107,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820107.WAV,I JUST WANTED TO PLAY STEADY,Good,Excellent,I/Excellent JUST/Excellent WANTED/Excellent TO/Excellent PLAY/Excellent STEADY/Average,I/Good JUST/Good WANTED/Good TO/Good PLAY/Good STEADY/Good,1.5
22820121,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820121.WAV,ANIMAL KINGDOM DAY AND NIGHT,Good,Excellent,ANIMAL/Excellent KINGDOM/Excellent DAY/Excellent AND/Excellent NIGHT/Excellent,ANIMAL/Good KINGDOM/Good DAY/Good AND/Good NIGHT/Good,1.5
22820134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820134.WAV,WHAT A GREAT SUNDAY MORNING,Good,Excellent,WHAT/Excellent A/Excellent GREAT/Excellent SUNDAY/Excellent MORNING/Excellent,WHAT/Good A/Good GREAT/Good SUNDAY/Good MORNING/Good,1.5
22820142,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820142.WAV,THEY HAD A GOOD SEASON,Good,Average,THEY/Excellent HAD/Excellent A/Excellent GOOD/Excellent SEASON/Excellent,THEY/Good HAD/Good A/Good GOOD/Good SEASON/Good,1.5
22820155,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820155.WAV,QUICK CHANGE HOW DO YOU DO IT,Excellent,Good,QUICK/Excellent CHANGE/Excellent HOW/Excellent DO/Excellent YOU/Excellent DO/Excellent IT/Excellent,QUICK/Good CHANGE/Good HOW/Good DO/Good YOU/Good DO/Good IT/Good,1.5
22820191,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820191.WAV,GOING TO TRY AND MAKE IT,Excellent,Good,GOING/Excellent TO/Excellent TRY/Excellent AND/Excellent MAKE/Excellent IT/Excellent,GOING/Good TO/Good TRY/Good AND/Good MAKE/Good IT/Good,1.5
22820197,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820197.WAV,FIRST GAME DAY OF THE YEAR,Good,Excellent,FIRST/Excellent GAME/Excellent DAY/Excellent OF/Excellent THE/Excellent YEAR/Excellent,FIRST/Good GAME/Good DAY/Good OF/Good THE/Good YEAR/Good,1.5
22820281,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820281.WAV,WE ARE IN THE BACK,Good,Average,WE/Excellent ARE/Excellent IN/Excellent THE/Excellent BACK/Excellent,WE/Good ARE/Good IN/Good THE/Good BACK/Good,1.5
22820291,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820291.WAV,I READ A LOT OF FICTION,Good,Excellent,I/Excellent READ/Good A/Excellent LOT/Excellent OF/Excellent FICTION/Excellent,I/Good READ/Average A/Good LOT/Good OF/Good FICTION/Good,1.5
22820293,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820293.WAV,EDGE OF TOMORROW IS GOOD TIME,Good,Excellent,EDGE/Excellent OF/Excellent TOMORROW/Excellent IS/Excellent GOOD/Excellent TIME/Excellent,EDGE/Good OF/Good TOMORROW/Good IS/Good GOOD/Good TIME/Good,1.5
22820317,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820317.WAV,WE CAN TALK ABOUT THIS LATER,Good,Excellent,WE/Excellent CAN/Excellent TALK/Excellent ABOUT/Excellent THIS/Excellent LATER/Excellent,WE/Good CAN/Good TALK/Good ABOUT/Good THIS/Good LATER/Good,1.5
22820357,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820357.WAV,HERE'S THE GREAT MAN HIMSELF,Good,Excellent,HERE'S/Excellent THE/Excellent GREAT/Excellent MAN/Excellent HIMSELF/Average,HERE'S/Good THE/Good GREAT/Good MAN/Good HIMSELF/Bad,1.5
23800015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800015.WAV,I AM SO SORRY TO ALL OF YOU,Good,Average,I/Excellent AM/Average SO/Excellent SORRY/Excellent TO/Excellent ALL/Excellent OF/Excellent YOU/Excellent,I/Good AM/Good SO/Good SORRY/Good TO/Good ALL/Good OF/Good YOU/Good,1.5
23800042,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800042.WAV,THE OTHERS WERE TREATED IN THE EMERGENCY ROOM,Good,Average,THE/Excellent OTHERS/Excellent WERE/Excellent TREATED/Excellent IN/Excellent THE/Excellent EMERGENCY/Excellent ROOM/Excellent,THE/Good OTHERS/Good WERE/Good TREATED/Good IN/Good THE/Good EMERGENCY/Good ROOM/Good,1.5
23800056,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800056.WAV,HE MAY HAVE ALREADY STARTED,Good,Average,HE/Excellent MAY/Excellent HAVE/Excellent ALREADY/Excellent STARTED/Excellent,HE/Good MAY/Good HAVE/Good ALREADY/Good STARTED/Good,1.5
23800093,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800093.WAV,THAT'S A GOOD WAY TO APPROACH IT I THINK,Good,Excellent,THAT'S/Excellent A/Good GOOD/Excellent WAY/Excellent TO/Excellent APPROACH/Excellent IT/Excellent I/Excellent THINK/Excellent,THAT'S/Good A/Average GOOD/Good WAY/Good TO/Good APPROACH/Good IT/Good I/Good THINK/Good,1.5
23800114,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800114.WAV,HE SHOULD HAVE LET THE ORGANIZATION AND THE MANAGER KNOW,Excellent,Good,HE/Excellent SHOULD/Excellent HAVE/Excellent LET/Excellent THE/Excellent ORGANIZATION/Excellent AND/Excellent THE/Excellent MANAGER/Excellent KNOW/Excellent,HE/Good SHOULD/Good HAVE/Good LET/Good THE/Good ORGANIZATION/Good AND/Good THE/Good MANAGER/Good KNOW/Good,1.5
